Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
59,No,Travel_Rarely,326.0,Sales,3.0,3,Life Sciences,1254,3,Female,48,2,2,Sales Executive,4,Single,5,17,3,4,13,2,3.0,6,1,0,5
43,No,Travel_Rarely,920.0,Research & Development,3.0,3,Life Sciences,1255,3,Male,96,1,5,Research Director,4,Married,3,14,3,2,25,2,3.0,8,7,0,7
49,No,Travel_Rarely,1098.0,Research & Development,4.0,2,Medical,1256,1,Male,85,2,5,Manager,3,Married,2,13,3,3,23,2,4.0,1,0,0,0
36,No,Travel_Frequently,469.0,Research & Development,3.0,3,Technical Degree,1257,3,Male,46,3,1,Research Scientist,2,Married,1,12,3,3,12,2,2.0,11,10,0,7
48,No,Travel_Rarely,969.0,Research & Development,2.0,2,Technical Degree,1258,4,Male,76,4,1,Laboratory Technician,2,Single,5,11,3,3,7,4,2.0,1,0,0,0
27,No,Travel_Rarely,1167.0,Research & Development,4.0,2,Life Sciences,1259,1,Male,76,3,1,Research Scientist,3,Divorced,1,11,3,2,5,2,3.0,5,3,0,3
29,No,Travel_Rarely,,Research & Development,7.0,3,Life Sciences,1260,3,Male,82,3,2,Healthcare Representative,4,Divorced,1,11,3,2,6,2,,6,0,1,0
48,No,Travel_Rarely,715.0,Research & Development,1.0,3,Life Sciences,1263,4,Male,76,2,5,Research Director,4,Single,6,12,3,3,25,3,4.0,1,0,0,0
29,No,Travel_Rarely,694.0,Research & Development,,3,Life Sciences,1264,4,Female,87,2,4,Research Director,4,Divorced,3,14,3,2,9,2,2.0,7,7,1,7
34,No,Travel_Rarely,1320.0,Research & Development,20.0,3,Technical Degree,1265,3,Female,89,4,1,Research Scientist,3,Married,0,17,3,4,2,5,2.0,1,0,0,0
44,No,Travel_Rarely,1099.0,Sales,5.0,3,Marketing,1267,2,Male,88,3,5,Manager,2,Married,7,11,3,3,26,5,3.0,22,9,3,10
33,No,Travel_Rarely,536.0,Sales,10.0,5,Marketing,1268,4,Male,82,4,3,Sales Executive,3,Divorced,0,14,3,4,10,3,3.0,9,8,0,8
19,No,Travel_Rarely,265.0,Research & Development,25.0,3,Life Sciences,1269,2,Female,57,4,1,Research Scientist,4,Single,1,12,3,4,1,2,3.0,1,0,0,1
23,No,Travel_Rarely,373.0,Research & Development,,2,Life Sciences,1270,4,Male,47,3,1,Research Scientist,3,Married,1,22,4,4,1,2,3.0,1,0,0,1
25,Yes,Travel_Frequently,599.0,Sales,24.0,1,Life Sciences,1273,3,Male,73,1,1,Sales Representative,4,Single,1,14,3,4,1,4,3.0,1,0,1,0
26,No,Travel_Rarely,583.0,Research & Development,4.0,2,Life Sciences,1275,3,Male,53,3,1,Research Scientist,4,Single,1,20,4,2,8,2,2.0,8,5,2,2
45,Yes,Travel_Rarely,1449.0,Sales,,3,Marketing,1277,1,Female,94,1,5,Manager,2,Single,2,16,3,1,26,2,3.0,24,10,1,11
55,No,Non-Travel,177.0,Research & Development,,1,Medical,1278,4,Male,37,2,4,Healthcare Representative,2,Divorced,1,15,3,4,34,3,3.0,33,9,15,0
21,Yes,Travel_Frequently,251.0,Research & Development,10.0,2,Life Sciences,1279,1,Female,45,2,1,Laboratory Technician,3,Single,1,20,4,3,2,2,1.0,2,2,2,2
46,No,Travel_Rarely,168.0,Sales,4.0,2,Marketing,1280,4,Female,33,2,5,Manager,2,Married,2,14,3,3,26,2,3.0,11,4,0,8
34,No,Travel_Rarely,131.0,Sales,,3,Marketing,1281,3,Female,86,3,2,Sales Executive,1,Single,0,12,3,4,4,3,,3,2,0,2
51,No,Travel_Frequently,237.0,Sales,9.0,3,Life Sciences,1282,4,Male,83,3,5,Manager,2,Divorced,4,24,4,1,31,5,,29,10,11,10
59,No,Travel_Rarely,1429.0,Research & Development,18.0,4,Medical,1283,4,Male,67,3,3,Manufacturing Director,4,Single,6,12,3,4,25,6,2.0,9,7,5,4
34,No,Travel_Frequently,135.0,Research & Development,,3,Medical,1285,3,Female,46,3,2,Laboratory Technician,2,Divorced,4,13,3,3,15,2,4.0,11,8,5,10
28,No,Travel_Frequently,791.0,Research & Development,1.0,4,Medical,1286,4,Male,44,3,1,Laboratory Technician,3,Single,0,11,3,3,5,2,2.0,4,2,0,2
44,No,Travel_Rarely,1199.0,Research & Development,4.0,2,Life Sciences,1288,3,Male,92,4,5,Manager,1,Divorced,1,14,3,4,26,4,2.0,25,9,14,13
34,No,Travel_Frequently,648.0,Human Resources,,3,Life Sciences,1289,3,Male,56,2,2,Human Resources,2,Married,4,11,3,4,14,5,4.0,10,9,1,8
35,No,Travel_Rarely,735.0,Research & Development,6.0,1,Life Sciences,1291,3,Male,66,3,1,Research Scientist,3,Married,0,14,3,4,4,3,3.0,3,2,2,2
42,No,Travel_Rarely,603.0,Research & Development,7.0,4,Medical,1292,2,Female,78,4,2,Research Scientist,2,Married,6,16,3,4,18,2,3.0,1,0,0,0
43,No,Travel_Rarely,531.0,Sales,4.0,4,Marketing,1293,4,Female,56,2,3,Sales Executive,4,Single,3,14,3,4,23,3,4.0,21,7,15,17
36,No,Travel_Rarely,429.0,Research & Development,2.0,4,Life Sciences,1294,3,Female,53,3,2,Manufacturing Director,2,Single,9,11,3,4,18,2,3.0,16,14,5,12
44,Yes,Travel_Rarely,621.0,Research & Development,15.0,3,Medical,1295,1,Female,73,3,3,Healthcare Representative,4,Married,1,11,3,4,10,2,3.0,10,7,0,5
28,No,Travel_Frequently,193.0,Research & Development,,3,Life Sciences,1296,4,Male,52,2,1,Laboratory Technician,4,Married,1,12,3,2,2,2,3.0,2,2,2,2
51,No,Travel_Frequently,968.0,Research & Development,6.0,2,Medical,1297,2,Female,40,2,1,Laboratory Technician,3,Single,0,14,3,2,8,6,,7,0,7,7
30,No,Non-Travel,879.0,Research & Development,9.0,2,Medical,1298,3,Female,72,3,2,Manufacturing Director,3,Single,7,18,3,3,10,3,3.0,8,4,1,7
29,Yes,Travel_Rarely,806.0,Research & Development,7.0,3,Technical Degree,1299,2,Female,39,3,1,Laboratory Technician,3,Divorced,3,13,3,1,10,2,,7,7,7,7
28,No,Travel_Rarely,640.0,Research & Development,1.0,3,Technical Degree,1301,4,Male,84,3,1,Research Scientist,1,Single,2,11,3,2,5,2,,3,2,1,2
25,No,Travel_Rarely,266.0,Research & Development,1.0,3,Medical,1303,4,Female,40,3,1,Research Scientist,2,Single,1,18,3,4,2,3,,2,2,2,1
32,No,Travel_Rarely,604.0,Sales,,3,Medical,1304,3,Male,56,4,2,Sales Executive,4,Married,1,15,3,3,10,4,4.0,10,7,0,8
45,No,Travel_Frequently,364.0,Research & Development,25.0,3,Medical,1306,2,Female,83,3,5,Manager,2,Single,3,22,4,3,22,4,,0,0,0,0
39,No,Travel_Rarely,412.0,Research & Development,,4,Medical,1307,3,Female,94,2,4,Manager,2,Divorced,6,13,3,4,21,4,3.0,19,9,15,2
58,No,Travel_Rarely,848.0,Research & Development,23.0,4,Life Sciences,1308,1,Male,88,3,1,Research Scientist,3,Divorced,1,12,3,4,2,3,3.0,2,2,2,2
32,Yes,Travel_Rarely,1089.0,Research & Development,7.0,2,Life Sciences,1309,4,Male,79,3,2,Laboratory Technician,3,Married,1,18,3,1,10,3,3.0,10,4,1,1
39,Yes,Travel_Rarely,360.0,Research & Development,23.0,3,Medical,1310,3,Male,93,3,1,Research Scientist,1,Single,0,13,3,1,6,2,3.0,5,2,0,3
30,No,Travel_Rarely,1138.0,Research & Development,6.0,3,Technical Degree,1311,1,Female,48,2,2,Laboratory Technician,4,Married,0,12,3,1,10,6,3.0,9,2,6,7
36,No,Travel_Rarely,325.0,Research & Development,,4,Technical Degree,1312,4,Female,63,3,3,Healthcare Representative,3,Married,3,12,3,1,10,0,3.0,7,7,1,7
46,No,Travel_Rarely,991.0,Human Resources,1.0,2,Life Sciences,1314,4,Female,44,3,1,Human Resources,1,Single,6,12,3,3,10,3,4.0,7,6,5,7
28,No,Non-Travel,1476.0,Research & Development,,3,Life Sciences,1315,3,Female,55,1,2,Laboratory Technician,4,Married,0,11,3,1,10,6,3.0,9,8,7,5
50,No,Travel_Rarely,1322.0,Research & Development,28.0,3,Life Sciences,1317,4,Female,43,3,4,Research Director,1,Married,4,11,3,2,25,2,3.0,3,2,1,2
40,Yes,Travel_Rarely,299.0,Sales,,4,Marketing,1318,4,Male,57,2,3,Sales Executive,2,Single,2,12,3,3,9,2,3.0,5,4,1,0
52,Yes,Travel_Rarely,1030.0,Sales,,3,Life Sciences,1319,2,Male,64,3,3,Sales Executive,2,Single,9,19,3,3,10,2,2.0,8,7,7,7
30,No,Travel_Rarely,634.0,Research & Development,,4,Medical,1321,2,Female,95,3,3,Manager,1,Married,1,23,4,4,9,2,3.0,9,1,0,8
39,No,Travel_Rarely,524.0,Research & Development,18.0,2,Life Sciences,1322,1,Male,32,3,2,Manufacturing Director,3,Single,0,11,3,1,9,6,3.0,8,7,1,7
31,No,Non-Travel,587.0,Sales,2.0,4,Life Sciences,1324,4,Female,57,3,3,Sales Executive,3,Divorced,1,19,3,1,10,5,2.0,10,8,9,6
41,No,Non-Travel,256.0,Sales,10.0,2,Medical,1329,3,Male,40,1,2,Sales Executive,2,Single,1,13,3,1,19,4,3.0,19,2,11,9
31,Yes,Travel_Frequently,1060.0,Sales,1.0,3,Life Sciences,1331,4,Female,54,3,1,Sales Representative,2,Single,1,11,3,1,3,2,4.0,3,2,2,2
44,Yes,Travel_Rarely,935.0,Research & Development,,3,Life Sciences,1333,1,Male,89,3,1,Laboratory Technician,1,Married,4,12,3,3,10,4,4.0,3,2,1,2
42,No,Non-Travel,495.0,Research & Development,2.0,1,Life Sciences,1334,3,Male,37,3,4,Manager,3,Married,0,13,3,4,21,3,2.0,20,8,2,10
55,No,Travel_Rarely,282.0,Research & Development,2.0,2,Medical,1336,4,Female,58,1,5,Manager,3,Married,4,14,3,4,23,5,3.0,19,9,9,11
56,No,Travel_Rarely,206.0,Human Resources,8.0,4,Life Sciences,1338,4,Male,99,3,5,Manager,2,Single,6,14,3,1,36,4,,7,3,7,7
40,No,Non-Travel,,Research & Development,16.0,2,Life Sciences,1340,3,Male,74,3,1,Research Scientist,3,Divorced,9,16,3,2,6,0,3.0,4,2,0,0
34,No,Travel_Rarely,943.0,Research & Development,9.0,3,Life Sciences,1344,4,Male,86,3,3,Healthcare Representative,4,Divorced,0,11,3,4,10,0,2.0,9,7,1,6
40,No,Travel_Rarely,523.0,Research & Development,2.0,3,Life Sciences,1346,3,Male,98,3,2,Research Scientist,4,Single,1,13,3,3,9,4,3.0,9,8,8,8
41,No,Travel_Frequently,1018.0,Sales,1.0,3,Marketing,1349,3,Female,66,3,2,Sales Executive,1,Divorced,0,17,3,4,10,2,3.0,9,3,1,7
35,No,Travel_Frequently,482.0,Research & Development,4.0,4,Life Sciences,1350,3,Male,87,3,2,Research Scientist,3,Single,1,11,3,2,9,3,3.0,9,6,1,1
51,No,Travel_Rarely,770.0,Human Resources,5.0,3,Life Sciences,1352,3,Male,84,3,4,Manager,2,Divorced,1,11,3,2,33,2,3.0,33,9,0,10
38,No,Travel_Rarely,1009.0,Sales,2.0,2,Life Sciences,1355,2,Female,31,3,2,Sales Executive,1,Divorced,3,15,3,4,11,3,,7,7,1,7
34,No,Travel_Rarely,507.0,Sales,15.0,2,Medical,1356,3,Female,66,3,2,Sales Executive,1,Single,1,12,3,4,10,6,4.0,10,8,9,6
25,No,Travel_Rarely,882.0,Research & Development,19.0,1,Medical,1358,4,Male,67,3,1,Laboratory Technician,4,Married,3,11,3,3,7,6,2.0,3,2,1,2
58,Yes,Travel_Rarely,601.0,Research & Development,,4,Medical,1360,3,Female,53,2,3,Manufacturing Director,1,Married,7,14,3,4,31,0,2.0,10,9,5,9
40,No,Travel_Rarely,329.0,Research & Development,1.0,4,Life Sciences,1361,2,Male,88,3,1,Laboratory Technician,2,Married,3,22,4,3,7,3,3.0,4,2,0,3
36,No,Travel_Frequently,607.0,Sales,7.0,3,Marketing,1362,1,Female,83,4,2,Sales Executive,1,Married,2,16,3,4,17,2,2.0,15,7,6,13
48,No,Travel_Rarely,855.0,Research & Development,,3,Life Sciences,1363,4,Male,54,3,3,Manufacturing Director,4,Single,1,11,3,3,11,2,3.0,10,9,0,8
27,No,Travel_Rarely,1291.0,Sales,11.0,3,Medical,1364,3,Female,98,4,1,Sales Representative,4,Married,8,14,3,2,5,4,3.0,1,0,0,0
51,No,Travel_Rarely,1405.0,Research & Development,11.0,2,Technical Degree,1367,4,Female,82,2,4,Manufacturing Director,2,Single,3,16,3,2,29,1,2.0,5,2,0,3
18,No,Non-Travel,1124.0,Research & Development,1.0,3,Life Sciences,1368,4,Female,97,3,1,Laboratory Technician,4,Single,1,15,3,3,0,5,,0,0,0,0
35,No,Travel_Rarely,817.0,Research & Development,,3,Medical,1369,4,Female,60,2,2,Laboratory Technician,4,Married,0,12,3,2,10,0,,9,7,0,0
27,No,Travel_Frequently,793.0,Sales,2.0,1,Life Sciences,1371,4,Male,43,1,2,Sales Executive,4,Single,3,20,4,2,8,3,,6,2,0,0
55,Yes,Travel_Rarely,267.0,Sales,13.0,4,Marketing,1372,1,Male,85,4,4,Sales Executive,3,Single,6,17,3,3,24,2,2.0,19,7,3,8
56,No,Travel_Rarely,1369.0,Research & Development,23.0,3,Life Sciences,1373,4,Male,68,3,4,Manufacturing Director,2,Married,4,12,3,1,33,0,3.0,19,16,15,9
34,No,Non-Travel,999.0,Research & Development,26.0,1,Technical Degree,1374,1,Female,92,2,1,Research Scientist,3,Divorced,1,20,4,3,5,2,3.0,5,4,0,0
40,No,Travel_Rarely,1202.0,Research & Development,2.0,1,Medical,1375,2,Female,89,4,2,Healthcare Representative,3,Divorced,5,20,4,2,15,0,3.0,12,11,11,8
34,No,Travel_Rarely,285.0,Research & Development,29.0,3,Medical,1377,2,Male,86,3,2,Laboratory Technician,3,Married,4,13,3,1,10,1,3.0,8,7,7,7
31,Yes,Travel_Frequently,703.0,Sales,2.0,3,Life Sciences,1379,3,Female,90,2,1,Sales Representative,4,Single,7,14,3,3,3,3,4.0,1,0,0,0
35,Yes,Travel_Frequently,662.0,Sales,18.0,4,Marketing,1380,4,Female,67,3,2,Sales Executive,3,Married,0,18,3,3,5,0,2.0,4,2,3,2
38,No,Travel_Frequently,693.0,Research & Development,,3,Life Sciences,1382,4,Male,57,4,1,Research Scientist,3,Divorced,1,11,3,4,4,2,3.0,4,2,0,3
34,No,Travel_Rarely,404.0,Research & Development,2.0,4,Technical Degree,1383,3,Female,98,3,2,Healthcare Representative,4,Single,1,11,3,4,14,2,4.0,14,11,4,11
28,No,Travel_Rarely,736.0,Sales,26.0,3,Life Sciences,1387,3,Male,48,2,2,Sales Executive,1,Married,1,11,3,3,5,0,3.0,5,3,0,4
31,Yes,Travel_Rarely,,Research & Development,22.0,4,Medical,1389,4,Male,98,3,2,Manufacturing Director,3,Married,1,15,3,4,10,3,2.0,10,2,6,7
39,No,Travel_Rarely,1498.0,Sales,21.0,4,Life Sciences,1390,1,Male,44,2,2,Sales Executive,4,Married,3,12,3,4,8,2,4.0,5,4,1,4
51,No,Travel_Frequently,541.0,Sales,2.0,3,Marketing,1391,2,Male,52,3,3,Sales Executive,2,Married,2,11,3,2,14,5,3.0,4,2,3,2
41,No,Travel_Frequently,1200.0,Research & Development,22.0,3,Life Sciences,1392,4,Female,75,3,2,Research Scientist,4,Divorced,3,14,3,1,12,4,2.0,6,2,3,3
37,No,Travel_Rarely,1439.0,Research & Development,,1,Life Sciences,1394,3,Male,54,3,1,Research Scientist,3,Married,7,15,3,4,8,2,3.0,6,4,1,3
33,No,Travel_Frequently,1111.0,Sales,5.0,1,Life Sciences,1395,2,Male,61,3,2,Sales Executive,4,Married,6,13,3,1,8,2,4.0,5,4,1,2
32,No,Travel_Rarely,499.0,Sales,2.0,1,Marketing,1396,3,Male,36,3,2,Sales Executive,2,Married,0,13,3,1,4,3,2.0,3,2,1,2
39,No,Non-Travel,1485.0,Research & Development,,2,Life Sciences,1397,3,Male,71,3,3,Healthcare Representative,3,Married,3,21,4,2,13,2,3.0,6,4,0,5
25,No,Travel_Rarely,1372.0,Sales,,1,Life Sciences,1399,1,Male,93,4,2,Sales Executive,3,Married,2,11,3,2,6,3,2.0,3,2,1,2
52,No,Travel_Frequently,322.0,Research & Development,28.0,2,Medical,1401,4,Female,59,4,4,Manufacturing Director,3,Married,2,11,3,2,24,3,2.0,5,3,0,2
43,No,Travel_Rarely,930.0,Research & Development,6.0,3,Medical,1402,1,Female,73,2,2,Research Scientist,3,Single,1,14,3,1,20,3,1.0,20,7,1,8
27,No,Travel_Rarely,205.0,Sales,10.0,3,Marketing,1403,4,Female,98,2,2,Sales Executive,4,Married,1,11,3,4,6,3,3.0,6,2,4,4
27,Yes,Travel_Rarely,135.0,Research & Development,17.0,4,Life Sciences,1405,4,Female,51,3,1,Research Scientist,3,Single,1,13,3,4,8,2,3.0,8,2,7,7
26,No,Travel_Rarely,683.0,Research & Development,2.0,1,Medical,1407,1,Male,36,2,1,Research Scientist,4,Single,0,12,3,4,5,2,3.0,4,3,1,1
42,No,Travel_Rarely,1147.0,Human Resources,10.0,3,Human Resources,1408,3,Female,31,3,4,Manager,1,Married,0,14,3,3,21,5,3.0,20,7,0,9
52,No,Travel_Rarely,258.0,Research & Development,8.0,4,Other,1409,3,Female,54,3,1,Laboratory Technician,1,Married,9,13,3,3,12,2,1.0,5,4,0,4
37,No,Travel_Rarely,1462.0,Research & Development,,3,Medical,1411,1,Female,94,3,1,Laboratory Technician,3,Single,4,18,3,1,8,6,3.0,3,2,0,2
35,No,Travel_Frequently,200.0,Research & Development,,2,Life Sciences,1412,3,Male,60,3,3,Manufacturing Director,4,Single,2,11,3,3,10,2,3.0,2,2,2,2
25,No,Travel_Rarely,949.0,Research & Development,1.0,3,Technical Degree,1415,1,Male,81,3,1,Laboratory Technician,4,Married,4,11,3,2,7,2,,3,2,0,2
26,No,Travel_Rarely,652.0,Research & Development,7.0,3,Other,1417,3,Male,100,4,1,Laboratory Technician,1,Single,0,12,3,4,8,2,3.0,7,7,0,7
29,No,Travel_Rarely,332.0,Human Resources,17.0,3,Other,1419,2,Male,51,2,3,Human Resources,1,Single,1,13,3,1,10,3,2.0,10,9,0,9
49,Yes,Travel_Frequently,1475.0,Research & Development,28.0,2,Life Sciences,1420,1,Male,97,2,2,Laboratory Technician,1,Single,3,20,4,1,20,2,3.0,4,3,1,3
29,Yes,Travel_Frequently,337.0,Research & Development,,1,Other,1421,3,Female,84,3,3,Healthcare Representative,4,Single,0,12,3,1,9,1,3.0,8,7,7,7
54,No,Travel_Rarely,971.0,Research & Development,1.0,3,Medical,1422,4,Female,54,3,4,Research Director,4,Single,6,19,3,4,29,3,2.0,20,7,12,7
58,No,Travel_Rarely,1055.0,Research & Development,1.0,3,Medical,1423,4,Female,76,3,5,Research Director,1,Married,3,21,4,3,32,3,3.0,9,8,1,5
55,No,Travel_Rarely,1136.0,Research & Development,1.0,4,Medical,1424,2,Male,81,4,4,Research Director,4,Divorced,2,13,3,4,31,4,4.0,7,7,0,0
36,No,Travel_Rarely,1174.0,Sales,3.0,4,Marketing,1425,1,Female,99,3,2,Sales Executive,2,Single,3,16,3,4,15,3,3.0,5,4,0,1
31,Yes,Travel_Frequently,667.0,Sales,1.0,4,Life Sciences,1427,2,Female,50,1,1,Sales Representative,3,Single,1,12,3,2,1,3,3.0,1,0,0,0
30,No,Travel_Rarely,855.0,Sales,7.0,4,Marketing,1428,4,Female,73,3,2,Sales Executive,1,Divorced,7,14,3,2,8,3,3.0,3,2,0,2
31,No,Travel_Rarely,182.0,Research & Development,,5,Life Sciences,1430,1,Female,93,3,4,Research Director,2,Single,3,11,3,3,9,3,4.0,3,2,1,0
34,No,Travel_Frequently,560.0,Research & Development,1.0,4,Other,1431,4,Male,91,3,1,Research Scientist,1,Divorced,5,14,3,3,10,2,3.0,4,3,1,3
31,Yes,Travel_Rarely,202.0,Research & Development,8.0,3,Life Sciences,1433,1,Female,34,2,1,Research Scientist,2,Single,1,12,3,3,1,3,4.0,1,0,0,0
27,No,Travel_Rarely,1377.0,Research & Development,,1,Life Sciences,1434,2,Male,91,3,1,Laboratory Technician,1,Married,0,14,3,2,6,3,4.0,5,0,1,4
36,No,Travel_Rarely,172.0,Research & Development,4.0,4,Life Sciences,1435,1,Male,37,2,2,Laboratory Technician,4,Single,1,16,3,3,10,2,2.0,10,4,1,8
36,No,Travel_Rarely,329.0,Sales,16.0,4,Marketing,1436,3,Female,98,2,2,Sales Executive,1,Married,4,13,3,1,11,3,2.0,3,2,0,2
47,No,Travel_Rarely,465.0,Research & Development,1.0,3,Technical Degree,1438,1,Male,74,3,1,Research Scientist,4,Married,7,12,3,3,17,2,2.0,6,5,1,2
25,Yes,Travel_Rarely,383.0,Sales,9.0,2,Life Sciences,1439,1,Male,68,2,1,Sales Representative,1,Married,3,12,3,1,6,2,3.0,3,2,2,2
37,No,Non-Travel,1413.0,Research & Development,5.0,2,Technical Degree,1440,3,Male,84,4,1,Laboratory Technician,3,Single,0,14,3,1,7,2,1.0,6,5,1,3
56,No,Travel_Rarely,1255.0,Research & Development,,2,Life Sciences,1441,1,Female,90,3,1,Research Scientist,1,Married,2,22,4,4,5,3,4.0,3,2,1,0
47,No,Travel_Rarely,359.0,Research & Development,2.0,4,Medical,1443,1,Female,82,3,4,Research Director,3,Married,3,19,3,2,26,2,4.0,20,17,5,6
24,No,Travel_Rarely,1476.0,Sales,4.0,1,Medical,1445,4,Female,42,3,2,Sales Executive,3,Married,1,12,3,3,5,3,3.0,5,4,0,3
32,No,Travel_Rarely,601.0,Sales,7.0,5,Marketing,1446,4,Male,97,3,2,Sales Executive,4,Married,4,12,3,3,7,3,2.0,4,3,0,3
34,No,Travel_Rarely,401.0,Research & Development,1.0,3,Life Sciences,1447,4,Female,86,2,1,Laboratory Technician,2,Married,5,17,3,1,7,2,2.0,5,4,0,2
41,No,Travel_Rarely,1283.0,Research & Development,5.0,5,Medical,1448,2,Male,90,4,1,Research Scientist,3,Married,2,12,3,1,7,5,2.0,4,2,0,3
40,No,Non-Travel,663.0,Research & Development,9.0,4,Other,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,3,11,3,3,11,2,4.0,8,7,0,7
31,No,Travel_Rarely,326.0,Sales,8.0,2,Life Sciences,1453,1,Male,31,3,3,Sales Executive,4,Divorced,1,18,3,1,13,5,3.0,13,7,9,9
46,Yes,Travel_Rarely,377.0,Sales,,3,Marketing,1457,1,Male,52,3,3,Sales Executive,4,Divorced,4,11,3,1,28,1,4.0,7,7,4,3
39,Yes,Non-Travel,592.0,Research & Development,2.0,3,Life Sciences,1458,1,Female,54,2,1,Laboratory Technician,1,Single,2,23,4,2,11,2,4.0,1,0,0,0
31,Yes,Travel_Frequently,1445.0,Research & Development,1.0,5,Life Sciences,1459,3,Female,100,4,3,Manufacturing Director,2,Single,1,11,3,1,10,2,3.0,10,8,4,7
45,No,Travel_Rarely,1038.0,Research & Development,20.0,3,Medical,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,2,18,3,2,24,2,3.0,7,7,0,7
31,No,Travel_Rarely,1398.0,Human Resources,,2,Medical,1461,4,Female,96,4,1,Human Resources,2,Single,9,18,3,4,8,3,3.0,3,2,0,2
31,Yes,Travel_Frequently,523.0,Research & Development,2.0,3,Life Sciences,1464,2,Male,94,3,1,Laboratory Technician,4,Married,6,13,3,3,7,2,1.0,2,2,2,2
45,No,Travel_Rarely,1448.0,Research & Development,29.0,3,Technical Degree,1465,2,Male,55,3,3,Manufacturing Director,4,Married,4,18,3,4,10,4,4.0,3,1,1,2
48,No,Travel_Rarely,1221.0,Sales,7.0,3,Marketing,1466,3,Male,96,3,2,Sales Executive,1,Divorced,4,11,3,1,15,3,3.0,2,2,2,2
34,Yes,Travel_Rarely,1107.0,Human Resources,,4,Technical Degree,1467,1,Female,52,3,1,Human Resources,3,Married,1,15,3,4,2,0,3.0,2,2,2,2
40,No,Non-Travel,218.0,Research & Development,8.0,1,Medical,1468,4,Male,55,2,3,Research Director,2,Divorced,2,11,3,3,16,5,3.0,9,8,4,8
28,No,Travel_Rarely,866.0,Sales,5.0,3,Medical,1469,4,Male,84,3,2,Sales Executive,1,Single,0,18,3,4,6,4,,5,4,1,3
44,No,Non-Travel,981.0,Research & Development,5.0,3,Life Sciences,1471,3,Male,90,2,1,Laboratory Technician,3,Single,3,14,3,4,7,5,,5,2,0,3
53,No,Travel_Rarely,447.0,Research & Development,2.0,3,Medical,1472,4,Male,39,4,4,Research Director,2,Single,4,12,3,2,35,2,2.0,9,8,8,8
49,No,Travel_Rarely,,Research & Development,5.0,4,Technical Degree,1473,1,Male,96,3,2,Healthcare Representative,3,Married,2,14,3,2,20,0,2.0,3,2,1,2
40,No,Travel_Rarely,896.0,Research & Development,2.0,3,Medical,1474,3,Male,68,3,1,Research Scientist,3,Divorced,2,14,3,3,8,3,4.0,3,1,1,2
44,No,Travel_Rarely,1467.0,Research & Development,,3,Life Sciences,1475,4,Male,49,3,1,Research Scientist,2,Single,1,13,3,3,6,3,2.0,5,2,1,3
33,No,Travel_Frequently,430.0,Sales,7.0,3,Medical,1477,4,Male,54,3,2,Sales Executive,1,Married,0,14,3,1,5,2,3.0,4,3,0,3
34,No,Travel_Rarely,1326.0,Sales,,3,Other,1478,4,Male,81,1,2,Sales Executive,1,Single,3,18,3,4,15,2,3.0,13,9,3,12
30,No,Travel_Rarely,1358.0,Sales,16.0,1,Life Sciences,1479,4,Male,96,3,2,Sales Executive,3,Married,8,15,3,3,4,2,2.0,2,1,2,2
42,No,Travel_Frequently,748.0,Research & Development,,2,Medical,1480,1,Female,74,3,1,Laboratory Technician,4,Single,1,13,3,3,12,3,3.0,12,9,5,8
44,No,Travel_Frequently,383.0,Sales,1.0,5,Marketing,1481,1,Female,79,3,2,Sales Executive,3,Married,7,12,3,3,11,4,2.0,1,0,0,0
30,No,Non-Travel,990.0,Research & Development,,3,Technical Degree,1482,3,Male,64,3,1,Research Scientist,3,Divorced,1,13,3,2,1,2,,1,0,0,0
57,No,Travel_Rarely,405.0,Research & Development,1.0,2,Life Sciences,1483,2,Male,93,4,2,Research Scientist,3,Married,0,24,4,1,13,2,2.0,12,9,2,8
49,No,Travel_Rarely,1490.0,Research & Development,7.0,4,Life Sciences,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,3,14,3,2,29,3,3.0,8,7,0,7
34,No,Travel_Frequently,829.0,Research & Development,15.0,3,Medical,1485,2,Male,71,3,4,Research Director,1,Divorced,7,14,3,4,16,3,2.0,14,8,6,9
28,Yes,Travel_Frequently,1496.0,Sales,1.0,3,Technical Degree,1486,1,Male,92,3,1,Sales Representative,3,Married,3,15,3,4,5,3,4.0,3,2,1,2
29,Yes,Travel_Frequently,115.0,Sales,13.0,3,Technical Degree,1487,1,Female,51,3,2,Sales Executive,2,Single,5,11,3,1,7,4,1.0,5,3,0,0
34,Yes,Travel_Rarely,790.0,Sales,,4,Medical,1489,1,Female,40,2,2,Sales Executive,2,Single,0,23,4,3,16,2,4.0,15,9,10,10
35,No,Travel_Rarely,660.0,Sales,7.0,1,Life Sciences,1492,4,Male,76,3,1,Sales Representative,3,Married,1,13,3,1,1,3,3.0,1,0,0,0
