Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
I,1.275,0.95,0.2875,14.61416725,6.0951425,3.21766825,4.706017,8
I,0.775,0.5625,0.125,4.09650275,1.91359125,1.09145575,1.2757275,6
M,1.8125,1.425,0.475,66.06850975,35.5219235,15.3370795,14.74174,9
M,1.625,1.3,0.425,38.71124225,17.44911725,8.17883075,10.20582,11
I,0.675,0.5,0.175,2.83495,0.963883,0.69456275,0.9922325,5
M,1.725,1.375,0.5,52.34735175,20.751834,13.380964,16.159215,19
F,1.6375,1.3125,0.4375,38.215126,16.59863225,7.38504475,11.169703,10
I,1.1,0.85,0.3,12.417081,5.99591925,2.3530085,3.40194,9
F,1.3,1.0125,0.35,19.60367925,7.824462,3.8838815,6.0951425,11
M,1.4375,1.125,0.3875,27.68328675,14.0330025,6.08096775,6.6621325,9
I,1.225,0.9375,0.2875,13.08329425,5.783298,2.67902775,4.0539785,8
M,1.8,1.425,0.5,51.80871125,26.0531905,10.375917,13.7495075,10
M,1.4125,1.1,0.3875,24.607366,9.865626,6.1518415,7.37087,11
M,1.625,1.275,0.4,39.22153325,18.10115575,8.23552975,10.39009175,9
I,1.1875,0.9,0.275,12.813974,5.4147545,2.8066005,3.685435,8
M,1.75,1.3375,0.4,48.91706225,17.860185,7.47009325,15.30873,19
I,0.7,0.5375,0.175,3.515338,1.7860185,0.60951425,0.850485,6
M,1.225,0.975,0.3375,16.782904,6.860579,2.721552,5.20213325,15
F,1.4125,1.1,0.3875,26.63435525,12.11941125,6.066793,7.654365,12
M,1.4125,1.0625,0.3375,23.00561925,9.6671795,4.74854125,7.2291225,15
M,1.45,1.15,0.3875,29.29920825,13.2959155,6.30776375,8.3631025,10
F,1.55,1.275,0.4375,31.90736225,14.13222575,6.4353365,8.9300925,14
I,0.7,0.525,0.1375,3.005047,1.17650425,0.75126175,0.8788345,5
I,0.525,0.375,0.1375,1.28990225,0.56699,0.18427175,0.3685435,4
F,1.725,1.375,0.45,47.0318205,24.70658925,7.52679225,12.45960525,9
M,1.675,1.275,0.5,45.20327775,19.00833975,10.90038275,12.77144975,10
I,0.75,0.575,0.2375,3.92640575,1.587572,1.03475675,1.0489315,6
I,0.9125,0.675,0.2125,5.8116475,2.211261,1.37495075,1.984465,7
I,0.7125,0.55,0.1625,2.721552,1.14815475,0.58116475,0.850485,5
I,1.0875,0.8625,0.3,9.11436425,3.685435,1.587572,3.35941575,7
F,1.225,0.9625,0.375,22.29688175,6.8322295,3.96893,6.80388,23
M,1.5,1.175,0.375,26.308336,11.97766375,5.1879585,7.7961125,8
M,1.575,1.275,0.475,42.48172575,11.69416875,8.71747125,15.4504775,16
M,1.3875,1.0125,0.475,39.859397,17.33571925,9.695529,11.0279555,10
I,0.975,0.75,0.25,7.55514175,3.13261975,1.6726205,2.381358,7
M,1.2125,1,0.3375,18.7957185,8.8733935,3.8838815,5.6699,10
I,1.4875,1.075,0.4125,27.91008275,12.82814875,5.8683465,7.72523875,8
F,1.6,1.25,0.4125,32.98464325,15.705623,6.7755305,9.07184,11
M,1.65,1.275,0.45,35.7487195,14.17475,6.61960825,9.6104805,10
F,1.6375,1.2625,0.4375,36.58502975,17.59086475,8.40562675,9.241937,10
F,1.0125,0.7625,0.2375,9.87980075,4.12485225,2.53728025,2.83495,9
F,1.5,1.175,0.425,30.63163475,14.16057525,6.36446275,9.08601475,9
F,1.5375,1.1875,0.425,31.25532375,13.31009025,6.67630725,9.7805775,14
I,1.2625,1,0.3625,19.97222275,9.468733,4.03980375,5.8683465,8
M,1.3,1,0.3,16.44271,6.633783,3.72795925,5.2446575,8
I,1.35,1.025,0.3375,19.91552375,8.788345,5.0178615,5.6699,8
I,1.375,1.1125,0.275,22.49532825,10.716111,4.025629,7.37087,10
M,1.5625,1.225,0.4125,34.1611475,14.67086625,8.80251975,9.82310175,10
I,0.475,0.325,0.075,0.83631025,0.43941725,0.4252425,0.283495,6
F,1.5,1.2125,0.3625,21.999212,10.04989775,4.49339575,6.7755305,9
I,0.8125,0.625,0.1875,4.49339575,2.1262125,0.86465975,1.28990225,6
M,1.2875,1,0.3125,27.0737725,9.6671795,7.18659825,7.37087,13
F,1.675,1.35,0.4125,42.56677425,14.685041,10.149121,14.3164975,14
M,1.55,1.2375,0.4875,42.93531775,16.4143605,9.808927,14.72756525,15
M,1.25,0.975,0.3125,14.78426425,7.04485075,3.3168915,3.7137845,6
M,1.4625,1.1375,0.5625,29.9087225,10.81533425,6.2652395,10.3475675,15
I,1.05,0.8125,0.2875,8.901743,3.67126025,1.80019325,2.83495,8
I,1.3,1.0375,0.35,18.07280625,8.731646,3.78465825,4.762716,9
M,1.25,1,0.325,18.83824275,7.314171,3.7704835,6.80388,12
I,0.9,0.6625,0.2375,6.56290925,2.9766975,1.304077,2.1262125,7
M,1.425,1.1375,0.375,26.988724,11.04213025,6.10931725,7.78193775,9
F,1.4375,1.125,0.4,30.277266,15.762322,6.066793,7.29999625,10
F,1.4375,1.125,0.3375,23.48756075,10.262519,4.69184225,6.690482,10
M,1.5,1.125,0.4875,37.98833,17.4916415,9.22776225,10.21999475,10
I,0.6375,0.4625,0.175,2.1262125,0.793786,0.510291,0.7087375,6
F,1.4375,1.1625,0.4875,28.25027675,11.8217415,7.0023265,13.324265,8
F,1.525,1.2375,0.4375,35.81959325,15.025235,8.9300925,9.79475225,10
I,1.1125,0.825,0.25,12.3887315,4.6209685,2.14038725,4.819415,13
F,1.4625,1.1375,0.425,28.19357775,12.06271225,7.4559185,8.06543275,11
I,0.8875,0.7,0.2125,8.23552975,2.6932025,1.11980525,3.2601925,7
F,1.5125,1.2,0.35,28.0943545,13.42348825,6.64795775,6.80388,8
I,1.2125,0.95,0.3,13.39513875,5.88252125,3.04757125,4.1673765,6
M,1.4625,1.125,0.375,29.6819265,12.23280925,7.824462,8.9300925,14
F,1.875,1.425,0.525,63.389482,31.4395955,14.72756525,15.4504775,11
I,0.9625,0.7,0.2125,6.16601625,2.7499015,1.077281,1.8994165,8
M,1.6375,1.3625,0.475,40.38386275,17.93105875,9.4403835,10.716111,10
I,1.5,1.1125,0.4375,29.9654215,10.8578585,6.123492,10.0640725,16
I,0.9375,0.675,0.2125,6.180191,2.67902775,1.1056305,1.984465,7
F,1.5375,1.225,0.475,32.16250775,13.31009025,7.2858215,9.865626,11
M,1.55,1.2875,0.4375,34.6147395,15.1669825,6.8322295,11.1980525,13
M,1.5,1.1625,0.4125,29.69610125,13.1825175,6.64795775,8.9300925,11
M,1.55,1.1625,0.4625,36.117263,16.4143605,8.68912175,9.07184,12
M,1.5125,1.175,0.4,33.26813825,14.10387625,6.81805475,9.7805775,12
F,1.375,1.075,0.35,23.81358,10.6310625,6.180191,5.51397775,8
M,1.1625,0.8875,0.3,15.06775925,7.72523875,2.7499015,3.95475525,8
F,1.2875,1.0625,0.35,21.715717,8.618248,4.89028875,7.2291225,14
I,0.8125,0.5625,0.1875,3.9405805,1.60174675,0.907184,2.551455,6
M,1.6875,1.3125,0.4625,44.9906565,19.66037825,9.525432,11.1980525,13
F,1.6,1.3125,0.4375,39.179009,18.313777,8.83086925,10.489315,9
M,1.45,1.125,0.375,26.2799865,7.824462,5.14543425,10.20582,14
I,1.55,1.2,0.45,32.04910975,14.98271075,7.52679225,8.674947,12
M,1.2875,1.05,0.35,21.8007655,7.10154975,4.365823,8.221355,13
M,1.325,1.05,0.4125,25.35862775,9.0434905,6.7755305,6.9456275,11
M,1.3375,1.05,0.325,22.83552225,8.5331995,5.1312595,7.93786,14
I,1.325,1.05,0.325,23.71435675,10.61688775,4.7343665,7.0590255,11
M,0.85,0.6625,0.2125,5.20213325,2.1829115,1.304077,1.8427175,10
F,1.6375,1.1375,0.425,36.55668025,16.6411565,8.97261675,9.68135425,11
F,1.6625,1.325,0.4625,39.56172725,12.927372,9.08601475,13.891255,15
M,1.475,1.15,0.3875,25.684647,9.2702865,4.20990075,9.4970825,15
F,1.3,1.0125,0.3,17.7751365,7.49844275,4.01145425,5.1312595,11
M,1.425,1.2,0.4375,33.5941575,13.437663,7.3992195,10.77281,11
F,1.5625,1.2875,0.4,35.833768,16.20173925,9.241937,9.1001895,9
I,0.8125,0.625,0.2,4.989512,1.68679525,1.00640725,1.7860185,7
F,1.1,0.85,0.35,13.664459,5.273007,3.07592075,4.53592,9
M,1.1,0.9375,0.325,13.8062065,6.406987,2.73572675,4.3941725,9
F,1.6625,1.325,0.45,42.2691045,17.98775775,9.695529,12.3320325,10
F,1.375,1.075,0.35,22.97726975,10.432616,4.5642695,7.7961125,9
M,1.75,1.35,0.5125,49.32813,22.35358075,10.5743635,13.79203175,13
F,1.25,0.9625,0.2875,19.23513575,8.34892775,3.912231,5.5281525,12
F,1.6125,1.225,0.5375,39.859397,12.09106175,6.47786075,14.458245,25
M,0.925,0.7,0.2625,6.350288,2.31048425,1.63009625,2.1262125,8
F,1.3125,1.0625,0.4,23.68600725,10.04989775,6.05261825,6.9456275,9
F,1.75,1.3625,0.325,44.111822,19.06503875,10.602713,5.5281525,12
I,0.825,0.5625,0.1875,5.3013565,2.67902775,1.11980525,1.20485375,7
F,1.4125,1.1375,0.325,29.993771,12.4454305,7.49844275,8.50485,10
F,1.575,1.2,0.4375,38.76794125,14.21727425,8.60407325,14.5999925,17
I,1.0625,0.8125,0.275,8.9867915,3.8271825,1.360776,2.551455,8
F,1.65,1.3375,0.4375,43.02036625,20.1564945,8.85921875,11.7650425,12
F,1.65,1.325,0.4625,38.158427,15.478827,7.66853975,13.494362,11
I,1.4125,1.075,0.3375,24.22464775,9.1001895,5.03203625,7.7961125,11
M,1.575,1.2625,0.5625,43.2329875,15.87572,9.45455825,12.757275,15
F,1.6625,1.425,0.4625,43.147939,19.74542675,8.57572375,11.4815475,13
I,0.8875,0.6375,0.2,5.3013565,2.211261,1.43164975,1.644271,7
I,1.525,1.15,0.425,36.230661,11.623295,7.2858215,10.489315,17
I,1.05,0.775,0.25,8.12213175,3.2601925,2.08368825,2.4097075,8
M,1.575,1.175,0.3625,31.19862475,14.74174,7.37087,7.824462,9
F,1.3875,1.1125,0.4375,32.50270175,15.6205745,6.917278,7.89533575,8
F,1.2875,1.0125,0.3,18.313777,8.20718025,3.98310475,5.0178615,10
I,1.325,1.0625,0.325,22.1409595,11.07047975,5.68407475,6.0951425,9
F,1.425,1.1,0.35,27.03124825,10.73028575,5.6982495,8.6465975,17
I,1.475,1.1875,0.3625,27.62658775,13.25339125,5.8683465,7.3425205,10
I,1.2125,0.8625,0.4,24.6357155,8.74582075,5.2446575,9.0434905,9
F,1.55,1.175,0.35,29.27085875,10.21999475,6.350288,10.20582,15
M,1.6625,1.3125,0.3875,38.48444625,15.09610875,8.63242275,12.71475075,10
F,1.575,1.2,0.375,29.83784875,11.113004,9.525432,8.0796075,12
F,1.1375,0.875,0.35,16.23008875,5.57067675,3.75630875,4.9611625,10
I,0.675,0.4875,0.1625,3.01922175,1.34660125,0.63786375,0.80796075,5
F,1.6875,1.3125,0.425,48.5059945,23.71435675,9.979024,13.4660125,9
F,1.6,1.25,0.425,35.84794275,16.0174675,9.56795625,8.9300925,9
I,1.3,0.9875,0.3375,17.9452335,8.46232575,3.67126025,4.9611625,9
F,1.6375,1.325,0.4125,36.38658325,16.5277585,3.55786225,11.3398,8
M,1.3375,1.0875,0.35,24.777463,10.58853825,6.4920355,6.22271525,8
I,0.9125,0.675,0.2125,6.30776375,2.65067825,1.48834875,1.871067,7
F,1.5625,1.2125,0.475,33.29648775,12.43125575,6.53455975,11.90679,17
I,0.9375,0.7125,0.2,6.406987,2.76407625,1.13398,2.05533875,7
I,0.7375,0.55,0.175,3.86970675,1.63009625,0.83631025,0.9922325,6
F,1.1875,0.9375,0.3125,16.669506,6.7188315,4.86193925,4.3941725,10
F,1.225,0.95,0.3875,16.386011,6.78970525,3.55786225,5.10291,9
F,1.775,1.4125,0.4875,51.5110415,22.2543575,13.947954,13.891255,11
M,1.15,0.85,0.3375,14.0330025,4.69184225,3.3168915,5.2446575,10
M,1.55,1.2125,0.3625,28.4345485,13.19669225,6.22271525,7.93786,11
I,1.325,0.9875,0.3125,17.67591325,8.43397625,3.061746,5.5281525,11
M,1.4,1.1125,0.4,25.41532675,11.90679,6.16601625,6.27941425,8
M,1.1625,0.9,0.3125,12.37455675,4.7910655,3.04757125,4.1106775,11
M,1.3875,1.1,0.35,24.67823975,11.5382465,4.422522,7.2291225,9
F,1.3125,1.0375,0.375,20.00057225,9.3269855,4.1673765,5.6415505,10
I,0.8875,0.65,0.225,5.62737575,2.02698925,1.40330025,1.644271,7
F,1.7375,1.375,0.4625,47.5988105,22.8213475,11.38232425,11.24057675,10
F,1.5875,1.275,0.4375,34.37376875,16.25843825,7.3992195,10.20582,14
I,0.75,0.575,0.1875,3.6003865,1.474174,0.850485,0.97805775,6
I,1.1625,0.8875,0.275,13.437663,6.520385,2.84912475,3.40194,7
F,1.3625,1.1125,0.4375,24.16794875,9.82310175,5.3580555,8.3631025,13
M,1,0.7875,0.2625,8.1363065,3.21766825,1.0489315,3.2034935,10
F,1.6125,1.2125,0.375,32.6302745,16.82542825,6.56290925,8.3064035,12
F,1.65,1.3375,0.5125,40.86580425,16.79707875,7.86698625,13.891255,10
I,0.6875,0.4875,0.225,3.18931875,1.54504775,0.83631025,1.00640725,6
F,1.6125,1.3375,0.475,35.13920525,13.267566,6.76135575,12.020188,10
I,0.9625,0.7,0.25,7.81028725,3.69960975,1.7293195,2.05533875,8
F,1.65,1.3125,0.4,36.2023115,14.10387625,9.0434905,11.169703,13
I,1.1375,0.8875,0.3125,15.09610875,6.3786375,3.572037,4.15320175,7
M,1.875,1.3875,0.5375,62.3972495,30.09299425,14.84096325,14.9827108,11
M,1.25,0.975,0.3375,22.15513425,10.2341695,4.46504625,6.76135575,9
F,0.95,0.7625,0.2625,7.9662095,2.96252275,1.74349425,2.551455,12
M,1.0625,0.825,0.325,12.48795475,4.309124,2.65067825,4.3941725,9
I,0.65,0.5375,0.2,2.8066005,1.0489315,0.72291225,1.2757275,5
I,0.525,0.375,0.125,1.190679,0.49611625,0.35436875,0.4252425,4
F,1.5,1.15,0.3625,26.43590875,11.29727575,6.36446275,7.030676,8
M,1.2,0.8875,0.4,13.154168,6.2652395,3.005047,6.7755305,8
F,1.625,1.475,0.55,47.116869,21.829115,10.716111,12.3320325,11
F,1.55,1.1875,0.4,32.02076025,13.1258185,7.61184075,9.355335,10
I,0.825,0.625,0.2375,5.91087075,2.891649,1.11980525,1.474174,7
M,1.6625,1.3125,0.45,40.5114355,19.03668925,8.221355,11.3398,12
M,1.25,0.8875,0.35,14.968536,6.02426875,4.2240755,3.96893,9
M,1.175,0.875,0.25,13.53688625,5.34388075,2.50893075,4.9611625,8
M,1.75,1.3125,0.4375,49.85259575,24.79163775,10.24834425,13.324265,10
F,1.5,1.2,0.375,29.1716355,11.58077075,7.66853975,8.3631025,16
F,1.4875,1.2375,0.4625,36.4291075,11.793392,6.350288,13.7495075,13
M,1.35,1.05,0.3875,20.93610575,9.96484925,4.309124,6.0951425,12
M,1.45,1.1,0.4,23.51591025,9.53960675,5.68407475,7.04485075,9
F,1.3,1.15,0.375,28.8881405,14.8267885,5.62737575,7.200773,7
F,1.4125,1.1125,0.3875,23.416687,9.6671795,5.82582225,7.01650125,10
I,0.8125,0.675,0.25,5.2446575,2.26796,1.23320325,1.8427175,6
M,1.2625,1.025,0.3125,18.200379,8.1930055,3.7704835,4.3941725,9
M,1.8125,1.375,0.5,42.807745,24.76328825,12.09106175,14.41572075,9
F,1.225,0.9375,0.3375,17.36406875,7.24329725,2.891649,6.23689,11
M,1.625,1.2875,0.4375,41.560367,19.1926115,8.63242275,11.3398,10
I,1.45,1.05,0.35,19.8729995,9.31281075,2.891649,6.39281225,9
M,1.525,1.2,0.4625,37.03862175,19.54698025,8.26387925,8.221355,10
M,1.5625,1.2125,0.4,34.40211825,17.8885345,6.33611325,8.561549,9
M,0.95,0.75,0.25,7.10154975,3.005047,1.51669825,2.19708625,8
F,1.675,1.2875,0.425,40.44056175,18.72484475,9.62465525,10.489315,11
F,1.55,1.275,0.45,34.9549335,16.782904,7.767763,9.128539,10
I,1.625,1.2875,0.4,32.95629375,14.0330025,5.7549485,9.355335,17
M,1.6125,1.25,0.4375,37.94580575,17.9452335,8.4765005,9.8939755,11
F,1.7625,1.3875,0.5,41.63124075,13.36678925,9.17106325,14.74174,19
F,1.525,1.125,0.325,24.73493875,11.0279555,4.86193925,7.711064,11
F,1.7625,1.3625,0.45,43.64405525,17.22232125,10.41844125,13.16834275,13
I,1.4375,1.125,0.325,23.09066775,11.4248485,4.86193925,6.0384435,10
I,1.4625,1.1875,0.4,29.78114975,13.60776,6.633783,8.0796075,10
F,1.375,1.0875,0.35,21.1203775,9.8372765,4.932813,6.42116175,9
F,1.15,0.875,0.2875,13.04077,5.74077375,3.16096925,3.30271675,6
I,1.0375,0.8125,0.2875,9.31281075,3.98310475,1.4458245,3.005047,12
M,1.05,0.8625,0.2625,12.190285,4.9611625,2.721552,3.685435,7
M,1.4125,1.0625,0.4,26.71940375,9.90815025,6.19436575,7.7961125,17
I,1.3875,1.075,0.375,22.1976585,9.7805775,4.97533725,7.0023265,9
M,1.3125,1,0.3875,20.0430965,7.994559,4.55009475,6.3786375,9
M,1.7375,1.375,0.5375,55.46579675,20.19901875,15.3370795,16.726205,14
M,1.375,1.075,0.45,23.43086175,12.48795475,4.5075705,6.3786375,10
I,1.075,0.8,0.25,9.82310175,4.63514325,2.26796,2.551455,7
M,1.6375,1.2875,0.4,37.137845,15.6772735,10.4609655,9.7805775,11
M,1.525,1.175,0.425,31.70891575,14.81261375,6.81805475,8.788345,9
I,1.3375,0.975,0.3125,16.9813505,7.35669525,4.2240755,4.7910655,9
M,0.9375,0.7125,0.2375,7.1724235,2.721552,1.63009625,2.62232875,9
M,1.6875,1.2875,0.375,37.194544,15.762322,8.06543275,11.66581925,11
I,0.925,0.7,0.225,6.6054335,2.56562975,1.54504775,1.984465,11
I,1.25,0.9375,0.3,15.365429,6.0951425,3.288542,4.819415,9
M,1.625,1.25,0.3875,34.076099,16.0174675,8.88756825,8.334753,11
F,1.45,1.1625,0.4125,31.22697425,11.453198,5.93922025,9.922325,11
F,1.0625,0.875,0.25,12.54465375,4.9611625,2.14038725,4.9611625,7
F,1.375,1.175,0.375,26.09571475,10.8011595,6.90310325,7.58349125,10
F,1.625,1.225,0.3875,31.808139,15.4504775,6.463686,8.66077225,9
F,1.1625,0.9,0.3,13.50853675,5.443104,3.18931875,4.53592,10
I,0.775,0.5625,0.175,2.99087225,12.3320325,0.4252425,1.13398,5
I,0.4375,0.3125,0.125,0.66621325,0.226796,0.09922325,0.226796,5
M,1.7875,1.3,0.45,45.3592,20.071446,9.99319875,12.6155275,12
F,1.7,1.4,0.4125,46.4648305,17.16562225,7.95203475,13.04077,15
M,1.3875,1.1125,0.3375,23.700182,9.525432,4.60679375,7.7961125,13
M,1.1875,0.9,0.25,12.14776075,5.57067675,2.8066005,3.175144,7
F,0.925,0.6875,0.25,6.30776375,2.6365035,0.737087,2.26796,8
M,1.6125,1.325,0.4875,39.405805,18.32795175,8.34892775,10.58853825,10
M,1.125,0.8875,0.2875,13.551061,5.10291,3.35941575,4.3941725,10
F,1.5625,1.2125,0.3375,36.92522375,17.293195,7.58349125,10.21999475,14
I,1.525,1.1625,0.375,27.22969475,12.74310025,4.89028875,8.107957,9
I,0.875,0.65,0.1875,5.10291,2.551455,0.69456275,1.5592225,5
M,0.7,0.525,0.1625,2.56562975,0.9922325,0.56699,0.850485,5
F,1.5875,1.2375,0.4375,34.3312445,20.0430965,7.72523875,9.1568885,9
I,1.45,1.0875,0.375,25.27357925,10.2908685,5.45727875,7.12989925,6
F,1.4875,1.1875,0.4125,32.545226,12.587178,6.066793,10.489315,10
F,1.325,1.0625,0.425,26.9036755,9.87980075,6.78970525,7.881161,17
I,1.2375,1,0.3625,16.386011,7.21494775,3.69960975,4.66349275,8
M,1.4125,1.1375,0.3875,26.52095725,11.9351395,5.1879585,7.37087,11
F,1.425,1.1125,0.3875,20.7801835,7.994559,4.5075705,6.6621325,14
F,1.4,1.075,0.375,24.79163775,12.8423235,4.5642695,6.23689,8
I,1.2125,0.9125,0.35,12.68640125,5.37223025,2.62232875,6.53455975,8
M,1.225,0.9875,0.3,19.107563,9.42620875,3.50116325,5.2446575,9
I,0.95,0.7125,0.2125,6.7188315,3.2601925,1.14815475,1.984465,6
I,0.8375,0.65,0.225,5.57067675,2.48058125,1.1623295,1.587572,7
F,1.95,1.575,0.5375,75.3246215,42.184056,14.13222575,16.612807,11
F,1.475,1.1625,0.375,28.2644515,11.113004,6.973977,9.63883,12
F,1.1625,0.875,0.325,14.004653,5.51397775,2.9199985,4.3941725,18
I,1.2875,0.9625,0.3125,16.215914,6.7188315,4.06815325,4.6776675,7
F,1.325,1.0375,0.4,22.1976585,8.32057825,4.479221,6.9456275,15
F,1.3,1.0625,0.375,23.0481435,10.9145575,5.71242425,6.520385,10
I,1.3,1.0375,0.4,16.8679525,5.96756975,4.025629,7.37087,15
I,1.25,1,0.3,17.463292,7.3992195,4.0539785,5.48562825,8
I,1.3,1.025,0.3,16.8679525,6.76135575,3.1467945,5.386405,8
M,1.65,1.2875,0.5,46.67745175,21.2337755,11.963489,11.3681495,11
F,1.4625,1.15,0.375,28.44872325,14.2597985,5.96756975,7.12989925,11
F,1.5375,1.2875,0.425,32.31843,12.20445975,6.36446275,11.90679,16
I,0.95,0.7,0.2125,7.75358825,3.2601925,1.7293195,2.4097075,6
F,1.525,1.2125,0.4125,30.94347925,11.15552825,6.90310325,9.355335,18
I,1.125,0.8875,0.2875,12.43125575,5.216308,3.061746,3.18931875,11
I,0.95,0.6875,0.2375,7.10154975,2.67902775,1.85689225,2.1262125,6
F,1.1,0.8625,0.425,11.58077075,4.252425,2.33883375,4.29494925,12
F,1.4875,1.175,0.625,36.3724085,13.097469,7.01650125,12.6155275,14
I,0.8375,0.65,0.225,5.20213325,2.211261,0.680388,1.8427175,11
F,1.425,1.1,0.3,22.7646485,10.829509,4.32329875,6.633783,9
M,1.4375,1.125,0.3875,26.875326,12.1619355,5.839997,7.3425205,7
M,1.75,1.4125,0.4375,52.63084675,23.94115275,11.15552825,15.30873,10
I,1.8125,1.375,0.55,58.10230025,21.92833825,12.48795475,18.5689225,10
M,1.3875,1.1,0.3625,24.097075,11.80756675,4.77689075,6.520385,8
F,1.6,1.1875,0.4375,32.72949775,13.79203175,9.6671795,8.164656,9
F,1.1375,0.9125,0.275,10.9145575,4.706017,1.304077,3.81300775,13
I,1.3,1.0125,0.35,16.37183625,5.6699,4.1106775,5.0745605,11
M,0.7375,0.575,0.2125,3.5436875,1.190679,0.80796075,1.2190285,8
M,1.55,1.225,0.3875,31.18445,14.3164975,7.01650125,8.788345,9
I,1.2125,0.9375,0.325,17.08057375,8.32057825,3.64291075,4.53592,7
M,1.45,1.1,0.375,29.66775175,14.685041,6.19436575,7.92368525,10
M,1.5625,1.2375,0.4625,39.22153325,20.14231975,8.51902475,9.7805775,11
I,0.5875,0.45,0.15,1.644271,0.623689,0.41106775,0.510291,6
M,1.4,1.0625,0.3375,24.0687255,9.25611175,6.2652395,7.49844275,10
F,1.425,1.0875,0.35,24.33804575,11.07047975,5.556502,6.50621025,8
M,1.375,1.025,0.3125,21.55979475,7.10154975,4.63514325,5.5281525,14
M,1.525,1.1875,0.425,29.10076175,12.3320325,6.61960825,8.60407325,10
I,1.15,0.875,0.275,11.3398,4.989512,2.3530085,3.41611475,7
M,1.5625,1.2625,0.4375,32.0632845,15.37960375,6.42116175,9.1568885,8
M,0.8125,0.6,0.2125,4.9044635,2.25378525,1.077281,1.417475,7
F,1.8,1.3125,0.45,40.9650275,17.8885345,9.11436425,12.3320325,7
M,1.55,1.2,0.4125,30.40483875,13.65028425,6.6621325,8.845044,9
F,1.65,1.325,0.4625,38.22930075,13.9763035,6.9456275,13.891255,12
F,1.0375,0.7625,0.2625,10.21999475,3.40194,2.324659,2.83495,10
M,1.3625,1.1,0.35,23.79940525,10.092422,5.40057975,6.76135575,11
F,1.85,1.4125,0.5125,60.0725905,27.37144225,14.69921575,13.664459,12
M,1.4,1.1,0.4,31.51046925,14.27397325,7.89533575,7.37087,10
F,1.5125,1.1875,0.3625,28.87396575,13.31009025,6.3786375,7.654365,15
I,1.3125,0.975,0.2625,16.0741665,8.15048125,3.04757125,4.53592,8
F,1.65,1.4125,0.4875,49.90929475,19.617854,9.25611175,14.17475,16
I,0.85,0.65,0.2,5.6699,2.26796,1.57339725,1.5592225,6
F,1.4,1.1375,0.475,20.241543,8.0229085,3.6570855,7.7961125,9
M,1.55,1.2375,0.45,35.59279725,16.34348675,7.200773,10.0640725,12
I,1.1625,0.9,0.2625,14.118051,6.066793,3.288542,3.96893,15
M,1.6375,1.375,0.45,36.117263,16.612807,7.9662095,10.3475675,10
M,1.5625,1.2375,0.45,30.65998425,13.36678925,7.200773,8.88756825,10
M,0.6375,0.45,0.1625,2.2396105,0.963883,0.396893,0.7087375,5
F,1.7,1.4,0.4875,47.173568,16.44271,10.92873225,15.4504775,11
M,1.575,1.225,0.4125,34.03357475,16.3009625,7.7394135,8.334753,10
I,0.85,0.6125,0.2125,5.71242425,2.84912475,1.077281,1.5025235,6
M,1.1,0.875,0.275,12.99824575,5.6699,2.50893075,3.685435,9
I,0.8375,0.6,0.2375,4.819415,1.757669,1.1056305,1.5592225,9
I,0.6875,0.4375,0.225,6.56290925,2.721552,1.6159215,1.99863975,5
I,0.625,0.475,0.1625,2.36718325,1.1056305,0.4252425,0.7087375,5
M,1.325,1.0875,0.4,25.0326085,8.958442,4.649318,9.4970825,15
M,1.3125,1.0125,0.325,20.36911575,9.25611175,5.59902625,4.9611625,8
I,0.5,0.3625,0.0625,0.97805775,0.3118445,0.21262125,0.283495,5
M,0.5875,0.4,0.15,1.54504775,0.75126175,0.26932025,0.4252425,4
F,1.775,1.4375,0.4375,44.0834725,18.32795175,10.50348975,14.74174,15
I,1.15,0.8375,0.275,12.587178,6.3786375,2.11203775,3.118445,8
I,1.1,0.9125,0.275,12.65805175,6.0384435,2.5231055,3.21766825,9
M,1.5875,1.25,0.45,36.61337925,16.839603,7.64019025,10.489315,9
I,1.5,1.2,0.425,26.01066625,10.77281,6.30776375,8.221355,8
I,1.1625,0.925,0.3,12.37455675,5.329706,2.31048425,4.1673765,9
I,0.9875,0.675,0.25,8.46232575,4.09650275,1.7293195,2.324659,5
F,1.4,1.0875,0.4625,31.354547,11.963489,6.90310325,9.355335,15
M,1.6375,1.3125,0.4,41.39027,19.447757,8.8166945,11.4815475,11
M,1.3,0.975,0.3,18.24290325,8.17883075,4.4508715,4.5642695,7
I,1.6625,1.25,0.425,36.78347625,17.10892325,8.2497045,10.19164525,9
F,1.425,1.0875,0.375,23.51591025,10.98543125,4.422522,6.9456275,10
F,1.15,0.9375,0.3,13.93377925,6.25106475,2.494756,4.819415,7
M,1.925,1.5125,0.4375,58.13064975,22.69377475,14.911837,10.0640725,11
M,1.025,0.8125,0.3,10.61688775,4.479221,2.2963095,3.5436875,12
I,1.3875,1.0875,0.3625,19.7737763,7.427569,4.46504625,6.80388,11
F,1.575,1.275,0.4625,35.0116325,14.50076925,9.8939755,8.68912175,11
F,0.9625,0.75,0.25,7.72523875,3.16096925,1.6159215,2.26796,6
M,1.4625,1.1625,0.4,27.08794725,13.02659525,6.690482,7.5126175,7
M,1.675,1.3375,0.475,47.3153155,21.16290175,8.32057825,14.401546,11
I,0.975,0.7375,0.25,7.9095105,3.27436725,1.6726205,2.26796,7
M,1.55,1.25,0.45,39.44832925,20.581737,7.92368525,9.412034,11
