squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price,category
19819,19,0,0,35,34411,10,10,2000,0,0,9281,3912,175,0,4,1984840,Basic
69967,32,0,0,35,7115,1,6,2012,0,1,4397,3106,169,0,4,6997746.2,Basic
28555,76,1,1,40,80056,5,9,2018,0,0,1267,626,534,0,0,2860957.8,Basic
25881,89,1,1,34,30476,1,9,2004,0,0,1972,9613,659,1,4,2596473.4,Basic
81624,8,1,1,4,96626,9,1,2004,1,1,7404,9394,345,1,3,8169425.4,Luxury
73943,29,1,1,32,80149,5,10,2005,1,1,4065,8991,328,1,8,7405498.5,Luxury
78101,17,0,1,24,1451,2,1,1995,1,1,919,6775,862,0,10,7814923.5,Basic
22162,14,0,1,99,84655,2,10,1994,1,0,5587,8854,693,1,9,2223268.4,Basic
72836,27,1,0,24,7994,8,8,2009,1,0,8012,2364,526,1,1,7289126.9,Luxury
56614,98,0,0,13,32272,5,1,1997,1,1,7692,6556,880,0,4,5662574.7,Basic
838,30,1,1,8,23119,7,2,2003,1,1,3367,3336,855,0,6,92181.3,Luxury
25946,84,1,0,80,64602,2,9,1999,1,0,2221,6908,717,1,0,2600384.9,Luxury
17250,50,0,1,50,67364,7,3,2021,1,1,233,8648,917,0,10,1734432.1,Basic
19387,17,0,0,64,18690,3,4,2020,1,0,9284,860,654,1,6,1940788,Basic
36503,87,1,1,90,92021,1,10,2007,1,0,7309,8926,633,0,2,3659340.7,Luxury
61752,62,0,1,57,42393,4,2,2018,0,0,2373,7131,393,0,5,6181908.8,Basic
25136,98,1,1,35,42440,2,7,2011,0,0,9715,4429,745,1,1,2520958.1,Basic
95989,44,1,1,46,91819,7,5,2017,1,1,4482,5786,188,1,6,9610818.7,Luxury
27665,29,1,1,24,52092,5,10,2011,1,0,7584,4075,861,1,9,2771481.1,Luxury
79169,22,0,0,39,28205,2,4,2010,1,0,5102,5828,464,1,4,7918220,Basic
69642,45,1,1,24,8723,7,9,2016,1,1,3147,8521,648,1,3,6974699.6,Luxury
28727,45,0,1,23,17857,6,6,2001,0,1,9487,4545,450,0,0,2877589.1,Basic
88940,18,1,0,5,10114,5,1,2003,0,0,1220,4043,968,0,6,8896898.3,Basic
82978,41,0,0,62,81785,3,1,1997,1,0,6974,1471,578,0,3,8299837.7,Basic
22374,13,1,0,67,74626,10,5,2002,1,0,3445,10,381,0,5,2244101.2,Luxury
7169,65,1,0,8,37884,7,1,2003,0,1,4688,7376,371,0,4,722385.3,Basic
91380,23,0,1,33,66152,8,8,2015,0,0,1329,716,816,1,2,9144773.5,Basic
20799,10,1,0,47,58358,2,8,2007,1,0,6761,815,155,1,6,2084113.7,Luxury
28446,94,1,1,61,97470,7,4,2010,1,0,2439,8820,640,1,6,2852653,Luxury
81618,87,0,1,80,79006,9,5,2009,0,1,6008,424,733,1,9,8170899.9,Basic
44513,63,0,1,40,57679,2,7,2004,0,0,5258,9016,309,1,5,4457308.4,Basic
66436,19,0,1,51,56455,10,3,2021,0,1,675,9029,251,0,5,6650734.1,Basic
55482,87,1,0,78,46357,9,9,2016,0,0,92,71,202,0,2,5558268.6,Basic
23376,9,1,0,43,75147,9,9,2002,1,0,8961,1489,596,0,4,2346829.2,Luxury
48380,73,0,1,35,15352,5,7,1997,1,0,4835,5683,552,0,9,4842254.7,Basic
38765,16,0,1,56,58119,5,2,2003,1,0,8594,8440,398,0,10,3882491.3,Basic
2484,43,0,1,23,7471,7,7,2012,1,1,554,9690,833,1,8,252179.2,Basic
5624,35,1,0,2,11603,5,8,2014,0,1,756,2685,265,1,6,566535.4,Basic
71541,71,1,1,44,72847,7,3,2015,1,0,8881,4053,302,1,6,7159919.5,Luxury
98857,85,1,0,15,57725,2,3,2016,1,1,854,8646,116,1,3,9889895.6,Luxury
6948,10,0,1,18,30836,10,7,1997,0,1,7781,4076,489,0,0,698524.7,Basic
16284,39,1,1,29,40880,10,5,2019,1,1,2289,401,505,0,8,1638521.9,Luxury
60261,37,0,0,63,48194,4,3,2006,0,1,9712,3655,667,0,3,6032370.6,Basic
92304,75,1,0,53,54254,2,9,1996,1,0,2602,5931,783,0,5,9234228.6,Luxury
32071,15,1,0,53,78354,2,5,1998,0,1,6938,2468,776,1,1,3213146.8,Basic
76454,17,0,0,88,31987,1,1,1990,0,1,8381,1535,959,1,1,7647961,Basic
70210,48,1,0,56,31261,9,9,2021,1,0,8937,8411,345,0,1,7025129.1,Luxury
75584,77,1,0,69,82908,8,6,2016,1,1,190,6093,328,1,1,7567791.6,Luxury
41669,18,1,1,34,917,4,5,2005,1,0,3252,6702,484,0,6,4176148.5,Luxury
8940,86,1,0,39,92620,10,3,2011,1,0,3985,7611,790,1,9,899258.1,Luxury
79628,60,1,0,59,64099,3,3,2003,0,1,8615,7957,752,1,6,7967880.3,Basic
52979,82,0,1,45,44653,5,9,2010,1,1,6879,7538,708,1,5,5304197,Basic
75414,82,1,0,75,4618,5,3,1999,1,1,468,5552,804,1,1,7551847.9,Luxury
91515,23,1,1,33,48622,3,5,1997,1,0,2845,4920,909,0,2,9157101.7,Luxury
68767,13,0,1,13,30743,4,8,2014,0,0,5913,2368,226,1,3,6880980.4,Basic
90111,94,1,0,30,77398,8,4,2008,1,0,1346,3328,994,0,5,9014247.8,Luxury
1967,87,1,1,76,3509,2,10,2009,0,0,3038,4154,505,0,2,207245.9,Basic
21843,66,0,1,10,65013,3,2,2018,1,1,570,3477,437,0,5,2186457.8,Basic
45049,30,1,1,80,35151,8,10,2000,1,1,3486,2739,525,0,9,4519980,Luxury
925,16,1,0,51,86372,7,4,1998,1,0,1388,727,985,1,2,97785.8,Luxury
53956,78,0,0,97,91120,10,5,2001,1,0,137,2792,620,1,9,5401835.1,Basic
3343,76,1,0,65,4913,5,6,2004,0,1,5841,2608,281,0,0,344710.4,Basic
25942,86,1,1,30,7199,1,2,2021,0,0,1136,105,145,0,5,2601765.1,Basic
51171,95,0,1,91,29779,2,5,1991,0,0,6243,8232,961,1,9,5125181.1,Basic
82629,5,0,0,51,15024,10,8,2012,1,1,6941,1424,840,1,9,8267316.2,Basic
78721,23,0,0,59,1657,4,6,1997,0,0,7256,5302,508,1,9,7875331.7,Basic
82900,3,0,1,11,59010,4,7,2013,0,0,3959,1681,767,1,8,8295028.3,Basic
79399,21,1,0,44,42313,3,10,2006,0,1,1033,207,869,1,0,7946835.6,Basic
87078,8,1,0,77,84539,2,10,2002,0,0,3076,8335,856,1,1,8714830.2,Basic
65246,19,1,1,31,44954,1,5,2008,1,0,8038,1051,991,1,10,6529755.8,Luxury
48271,40,0,1,47,51930,8,4,2008,0,0,1924,8367,883,0,4,4835629.8,Basic
61311,30,1,1,4,587,1,8,2008,1,1,9512,7751,616,0,2,6137635.8,Luxury
742,28,1,1,6,92580,8,6,1995,0,1,9552,8299,626,1,1,81336.5,Basic
55164,10,1,1,64,11611,2,1,2007,1,1,9636,2310,725,1,3,5526826.7,Luxury
37448,47,1,1,58,96670,3,1,2000,1,1,6941,2779,877,1,5,3754453,Luxury
34208,43,1,1,2,3418,10,1,2013,0,0,5868,1404,508,1,0,3428754.3,Basic
21442,42,0,0,16,67178,7,6,2018,1,1,4095,1161,534,1,3,2145503.8,Basic
69290,23,0,0,38,28205,4,3,2009,0,1,8296,7133,225,0,8,6932336.9,Basic
15299,91,1,0,95,60138,5,2,2020,0,1,4927,6271,997,0,0,1542950,Basic
30203,5,0,0,86,44106,6,1,2019,0,0,1994,1571,934,0,3,3029401.9,Basic
74069,53,1,1,91,30191,5,7,1993,0,0,4836,9018,268,1,3,7417780.3,Basic
780,18,0,1,95,74449,4,9,2005,0,1,1624,3544,149,1,9,82916.5,Basic
85060,55,0,0,12,36036,8,9,1998,0,0,8413,3752,298,0,2,8507007.8,Basic
47143,7,1,1,63,16032,2,5,1990,0,1,8840,4147,798,1,7,4728886,Basic
40194,32,0,1,69,57421,9,10,2005,0,0,2540,9140,226,0,2,4022680.5,Basic
74411,98,1,0,82,28297,8,4,2017,0,0,4699,2267,854,1,3,7450324.7,Basic
3527,47,1,0,79,47847,2,1,1999,1,1,6224,8261,338,0,4,358050.9,Luxury
85185,23,0,1,11,95024,1,1,2015,0,0,9938,6650,370,0,2,8522775.5,Basic
68772,98,0,1,98,45826,9,5,2018,1,1,1631,982,821,0,9,6885105.8,Basic
6281,33,1,1,10,86568,8,1,1996,0,0,4461,1934,361,1,0,636186.6,Basic
8319,78,0,0,55,69329,10,10,2019,0,1,9668,8748,403,1,4,834891.9,Basic
39572,79,0,1,15,40571,5,6,2021,1,1,7125,1796,497,0,7,3960690.1,Basic
61787,96,0,0,53,43066,7,6,2000,1,0,9961,9345,531,0,0,6182153,Basic
71117,31,1,0,22,20842,2,7,2010,1,1,761,646,644,0,1,7116581,Luxury
42903,96,1,1,28,20793,4,4,1991,1,1,3336,4380,562,1,3,4297348.1,Luxury
68847,70,0,0,30,11553,1,6,2019,0,1,3592,7303,634,1,9,6888091.9,Basic
55035,98,1,0,92,17234,6,10,2021,1,0,8272,2080,822,1,4,5513804.1,Luxury
76485,57,1,0,14,78921,4,1,1992,1,1,6449,7262,264,0,2,7652091.2,Luxury
27521,39,0,0,81,92041,10,9,2002,0,1,7048,8729,492,0,1,2754134.2,Basic
63072,55,0,1,5,65146,1,2,2008,1,0,4048,3578,116,1,5,6311417.8,Basic
60454,96,1,0,50,16207,3,5,2003,1,0,2112,1163,869,0,9,6054212.3,Luxury
43204,15,1,0,22,80632,9,5,2005,0,1,6269,9962,977,1,4,4322877.5,Basic
70279,14,0,1,31,68228,7,7,2005,0,0,9453,9378,402,1,3,7035681.5,Basic
99303,44,1,0,76,81618,7,10,1998,0,1,9151,9881,875,1,7,9940504.8,Basic
52952,8,1,1,36,67728,7,6,2019,1,1,9731,4082,206,1,7,5303295.9,Luxury
40139,95,0,1,27,56384,4,3,1991,1,1,6579,8244,828,1,9,4017300.1,Basic
26960,63,1,1,5,98398,1,2,2004,1,0,9032,8929,478,1,2,2699467.4,Luxury
21726,10,0,0,20,89782,5,5,2016,0,1,306,1819,292,1,9,2173491.6,Basic
18098,25,1,0,23,57051,9,4,2008,0,0,8546,2796,990,0,2,1813099.8,Basic
23519,20,1,0,31,42864,8,4,1992,0,0,2898,4872,625,1,8,2358426.2,Basic
50949,50,1,0,9,81910,4,6,1996,0,0,3213,4628,725,1,10,5097163.6,Basic
80834,22,0,1,45,14315,3,5,2003,1,1,630,469,195,0,7,8089908.3,Basic
77743,40,1,1,8,26015,4,7,2001,0,0,7258,9853,783,0,3,7780280.1,Basic
97124,78,1,1,79,87950,10,8,2020,0,0,264,8971,162,0,8,9725279,Basic
80459,43,1,0,25,95838,9,7,1991,0,0,496,2388,983,1,4,8050098.1,Basic
59237,54,1,0,85,38743,8,3,2012,1,1,165,3941,828,1,6,5932547.2,Luxury
43579,14,1,0,87,27799,4,4,2019,0,1,1392,6335,516,1,5,4361420.9,Basic
10484,38,0,0,43,170,7,10,2016,1,1,3872,1255,799,1,7,1051974.6,Basic
19907,31,0,1,47,24556,7,7,2020,0,1,1080,5155,498,1,7,1996937,Basic
68643,71,1,1,2,78777,5,1,2020,0,1,8979,5541,614,0,9,6870485,Basic
67457,7,1,1,57,35135,7,2,2003,0,0,8367,8922,676,1,1,6757663.3,Basic
44593,83,0,1,21,45854,8,10,2015,1,1,320,7934,470,1,3,4465177.5,Basic
56339,100,1,1,21,98532,3,10,2012,0,0,4673,3911,626,0,8,5642801.2,Basic
74817,9,1,0,53,77016,4,8,1996,0,1,9036,507,709,0,7,7490782.6,Basic
51109,17,0,0,38,4564,10,6,2017,1,1,1368,1500,754,0,1,5114433.7,Basic
63601,24,1,0,51,72190,4,2,2006,0,0,1811,8813,105,0,5,6368141.6,Basic
72926,35,0,0,28,52085,6,10,2011,1,1,5630,4407,448,0,7,7295797.1,Basic
1562,85,1,1,31,78230,5,6,1996,0,0,701,2562,115,1,9,167143.6,Basic
2536,88,1,0,25,76785,10,5,2018,0,0,264,4785,669,1,0,258795.8,Basic
44175,43,0,0,1,69678,9,9,1995,0,1,4000,5162,200,0,5,4418372.5,Basic
4069,39,0,1,3,45738,5,5,2003,0,0,6946,2891,630,0,2,411451.3,Basic
73082,54,1,1,18,41242,7,9,2007,0,1,3716,1004,418,0,10,7318776.7,Basic
37718,79,0,0,5,25226,2,10,1994,1,1,1768,378,689,1,9,3772814.4,Basic
47386,36,0,1,73,187,8,8,2012,0,0,725,4076,937,1,0,4746476.2,Basic
33871,85,0,1,64,56974,8,6,2008,1,0,9488,9597,269,1,4,3394030.8,Basic
45406,53,1,0,54,25031,9,9,1998,0,1,9302,4165,837,0,6,4545686.8,Basic
66434,80,0,0,16,65059,6,8,2009,1,1,2276,24,262,1,0,6644460.9,Basic
23684,95,0,0,76,41456,5,10,2013,0,1,6588,9147,931,0,8,2370875.3,Basic
47177,80,1,1,25,44490,8,4,2002,0,1,1157,4021,910,0,10,4726802.2,Basic
61661,10,0,0,33,3,3,10,2004,0,0,6270,6115,151,1,2,6168562.4,Basic
449,31,0,0,59,56485,6,2,2011,1,1,5930,2141,132,0,10,50344.1,Basic
66648,48,0,1,52,1898,2,10,1999,0,1,748,4710,319,1,0,6670719.9,Basic
48757,41,0,0,51,13126,7,4,2017,1,1,9681,9892,278,0,0,4879405.7,Basic
23558,42,0,0,65,70699,9,2,2010,0,0,2336,8483,319,0,2,2359701,Basic
56223,42,1,1,31,75941,6,5,2016,0,1,4779,5755,689,0,10,5629298.6,Basic
14137,68,1,1,50,38652,8,7,2021,0,0,9290,3294,189,0,6,1425174.1,Basic
59386,85,0,1,27,38284,8,4,2000,1,1,2341,2771,734,1,5,5942766,Basic
34826,55,1,0,2,95710,9,2,2011,1,0,6494,3875,129,0,1,3488059.1,Luxury
12785,91,0,1,35,29170,10,8,2019,0,0,5795,7805,834,0,3,1284860.9,Basic
72587,98,1,1,20,67127,9,5,1998,1,0,7012,1497,493,0,7,7265382.8,Luxury
69804,90,1,0,8,54462,5,2,2007,0,1,8059,5943,785,1,8,6984611.7,Basic
63915,11,0,0,72,46601,10,6,2002,0,0,7612,5364,896,0,1,6396088.2,Basic
24415,76,0,0,4,62039,7,9,2019,0,0,4510,3810,836,1,10,2442299.9,Basic
91007,49,0,0,6,34754,9,7,2004,1,0,5933,9519,324,1,7,9101688.4,Basic
24023,47,1,0,11,57123,1,6,1998,1,1,1490,9299,642,0,9,2405911.8,Luxury
66716,22,1,0,72,95057,8,10,2013,0,1,7644,1296,196,1,8,6678899.3,Basic
44653,35,0,1,78,75252,1,1,2002,0,0,9351,6088,266,0,2,4473832.2,Basic
91013,1,0,1,65,53061,9,9,2010,0,0,6098,4404,565,1,4,9111320,Basic
14725,14,1,0,69,55962,4,4,1997,0,0,6787,1487,121,1,0,1484099.7,Basic
61115,48,0,1,56,91611,1,10,1991,1,1,6995,5435,469,1,8,6116454.1,Basic
90925,25,0,0,45,56189,5,3,2007,1,0,8,9187,958,0,5,9094635.7,Basic
54717,52,1,1,3,67749,3,6,2019,0,1,8650,6539,424,1,7,5478930.9,Basic
53708,81,1,0,73,23097,3,4,2006,1,0,6615,3050,718,1,1,5378041.6,Luxury
55413,32,1,1,64,27272,3,5,2018,1,1,8161,8293,522,0,2,5551048.8,Luxury
74875,98,1,1,7,78989,3,4,2017,1,0,7067,7176,196,0,1,7495681.7,Luxury
65844,13,0,1,68,38885,2,2,1998,1,0,1264,8359,705,1,7,6587579.8,Basic
28613,95,0,0,13,26626,3,6,1997,1,0,1582,4340,386,1,6,2862135.7,Basic
99458,94,1,1,77,6721,10,1,1994,0,0,6255,3825,220,0,4,9957307.4,Basic
69399,77,0,0,1,23261,2,6,2003,0,0,9456,8699,604,0,8,6940277.3,Basic
51237,92,1,1,32,9328,7,9,2017,1,0,9301,5658,388,0,7,5130743.7,Luxury
29276,42,0,0,41,10763,9,2,1997,0,0,1366,4185,108,0,9,2928782.7,Basic
50938,33,1,1,49,82322,1,5,1994,1,0,5170,1660,731,1,6,5103724.4,Luxury
39614,97,0,1,66,37972,3,8,2001,1,0,9419,3143,946,1,9,3968931.1,Basic
5758,77,1,0,57,46266,2,8,1990,1,0,387,9537,308,1,9,581130,Luxury
60562,10,0,1,4,74477,6,5,2014,1,0,7722,2203,125,1,5,6061364.4,Basic
28048,63,0,0,93,41654,4,1,1998,0,1,7318,1221,844,1,3,2806887.8,Basic
92649,28,1,0,54,66400,3,4,2015,1,0,6367,6269,327,1,0,9270413.5,Luxury
16354,4,1,1,53,61599,4,3,2019,1,0,6420,5097,160,0,5,1645035.9,Luxury
50418,43,0,0,64,75051,10,7,2006,1,0,620,2791,440,1,7,5047372.6,Basic
20075,25,0,0,87,48709,10,3,2000,0,1,1432,13,807,1,1,2010227,Basic
54729,30,1,1,9,20767,3,2,2001,0,1,4763,5709,281,1,6,5479404.1,Basic
34767,13,0,0,91,10449,7,1,2017,0,0,257,8974,654,1,9,3481346.7,Basic
31388,17,1,1,18,82136,1,1,2015,0,1,7904,3077,626,0,1,3145817.5,Basic
37134,83,1,1,9,59284,7,1,2005,1,1,1826,6439,607,0,2,3718807.5,Luxury
14011,99,0,1,59,34664,6,2,2002,0,1,9027,4732,585,1,1,1408285.2,Basic
87589,54,0,1,80,48335,6,2,2016,1,1,1104,4887,531,0,0,8769157.6,Basic
40993,16,0,1,7,50040,6,8,2017,1,0,8833,10000,112,0,7,4102780.7,Basic
92811,3,0,1,91,55214,5,5,2014,0,1,6492,3673,396,1,0,9293471.4,Basic
26867,6,0,0,30,26778,10,10,2000,0,1,2923,20,577,0,0,2690300,Basic
49170,96,0,1,21,44018,9,3,1991,0,1,4929,1906,571,1,5,4923152.1,Basic
77081,67,0,1,54,81670,10,5,1995,0,1,242,3294,419,1,1,7711931.5,Basic
66959,87,1,0,36,6018,4,8,2010,1,0,2741,1460,294,0,9,6699322,Luxury
82458,93,0,1,14,37295,4,9,2001,1,1,5165,3909,624,1,7,8250503.1,Basic
85615,68,1,1,63,32039,9,3,2009,0,0,2503,3381,548,0,8,8572770.9,Basic
61803,22,1,1,39,16975,4,2,2005,0,1,1851,9450,740,0,1,6187398.5,Basic
93190,51,0,0,44,67570,5,5,1998,1,0,4817,7651,998,0,7,9322069.8,Basic
79240,53,1,0,66,70466,1,3,1994,0,0,3190,8062,166,1,4,7928275.4,Basic
86184,99,1,1,42,14009,1,4,1993,1,0,6361,6288,945,1,1,8625590.3,Luxury
57097,65,0,1,31,27120,2,7,2011,1,1,6657,3113,582,0,2,5715926.1,Basic
683,91,1,1,31,75419,10,3,2009,0,1,6528,2986,172,0,10,76430.9,Basic
22255,70,1,1,65,43995,10,3,2002,0,1,4297,1138,978,0,8,2239467.2,Basic
43586,12,1,0,96,16475,2,6,2015,0,0,6790,8376,626,0,7,4366236.5,Basic
55472,44,0,1,13,87433,5,6,2008,1,1,4205,6960,653,1,0,5553013.8,Basic
58253,15,1,0,94,64455,5,1,2014,1,1,4926,358,990,1,0,5832546.4,Luxury
46308,73,0,0,97,40354,4,5,2009,0,0,2825,3246,861,0,4,4639736.9,Basic
65961,29,0,1,18,92444,3,10,1997,0,0,6764,7680,211,0,1,6600131.7,Basic
77262,19,0,1,38,41026,8,5,1990,1,1,8000,8829,210,1,7,7732674,Basic
48399,78,0,1,72,25868,1,2,2007,0,0,6962,2547,246,1,6,4847310.7,Basic
75402,59,0,1,21,30993,3,10,2003,1,0,521,7959,257,1,8,7545050.3,Basic
54750,10,0,0,69,34626,4,4,1990,1,0,4193,8395,783,1,0,5481119,Basic
25968,74,1,0,4,78812,6,5,2002,0,1,8566,2803,112,0,10,2601762.2,Basic
28993,96,1,0,3,12275,3,6,1998,0,0,3119,1785,552,1,10,2902643.8,Basic
28605,2,0,1,25,63712,7,6,2003,1,1,1624,1800,492,0,1,2866459.3,Basic
68184,64,0,0,85,64961,8,4,1998,1,1,1937,125,112,0,10,6823394.8,Basic
98283,41,0,1,8,19613,1,9,2003,0,1,7569,1515,236,0,4,9833681.3,Basic
95238,100,1,0,54,1606,8,9,2019,0,1,1533,8203,395,0,1,9530991.9,Basic
67519,85,0,0,55,40410,9,10,2014,1,1,3599,8584,298,0,0,6754271.4,Basic
33608,38,1,0,18,77318,6,2,1998,0,1,2298,379,616,1,10,3365171.8,Basic
22851,5,0,0,22,49622,6,10,2011,1,0,3531,500,480,1,6,2287033.1,Basic
69165,16,1,0,10,91418,7,5,2019,0,0,2470,8210,125,0,5,6919982.9,Basic
15321,53,0,0,8,57521,1,4,2014,1,1,2829,2827,853,1,1,1533279.4,Basic
74477,22,1,1,27,61997,9,8,1994,1,0,8045,9970,109,0,6,7454179.4,Luxury
17668,50,1,0,25,3614,8,9,1995,0,0,8821,8035,326,1,9,1771537.5,Basic
19794,27,1,1,19,57162,1,5,1992,1,0,6784,2848,246,1,10,1985050.2,Luxury
21294,54,1,1,44,30584,3,7,2017,1,0,8661,3487,964,0,8,2140798.7,Luxury
56753,6,0,0,99,93389,9,6,2012,1,0,1207,9980,276,1,7,5682190.2,Basic
35753,5,1,0,28,66317,5,10,2017,0,1,5690,4870,923,1,6,3580868.7,Basic
14118,59,1,1,37,73671,3,5,1991,0,1,6843,7674,959,0,10,1418040.1,Basic
39307,19,0,1,55,59330,9,3,1999,0,0,4625,376,571,1,2,3937946.9,Basic
21477,49,0,1,18,22096,1,8,1992,1,1,2677,1764,338,1,2,2152653.2,Basic
52264,50,1,1,89,83169,3,6,2006,1,1,491,4498,981,1,10,5230980.6,Luxury
61350,4,1,0,92,26720,3,2,1995,0,1,5277,5348,435,1,10,6139665.5,Basic
71993,95,1,1,79,84589,6,4,2012,0,1,5357,6969,233,1,3,7211507.2,Basic
60450,32,1,0,31,86523,1,9,1996,0,0,3105,9696,688,0,4,6051258.6,Basic
42791,21,0,0,38,85417,7,5,2008,0,0,4072,1860,492,1,5,4281322.8,Basic
9289,50,0,0,59,15072,7,6,2008,0,1,7262,950,484,0,1,934488.8,Basic
84888,51,0,0,6,70938,10,2,1997,1,0,9528,9199,111,1,0,8489801.7,Basic
45867,84,1,1,25,94070,1,6,2019,0,0,6109,4568,178,1,5,4594103.9,Basic
72100,93,1,1,97,15019,3,1,2015,1,0,3233,4552,325,0,4,7226586.5,Luxury
13381,45,0,0,69,363,1,8,2013,1,0,175,9485,634,1,0,1340414.3,Basic
27690,26,0,0,31,27913,1,9,1990,1,1,8449,9134,434,0,4,2772656,Basic
18149,46,1,1,92,95781,4,4,2002,1,0,2467,6671,470,1,8,1829948.2,Luxury
85154,10,1,0,33,69408,10,6,1994,0,1,9887,8254,740,1,5,8518699.4,Basic
10851,17,0,1,95,43292,1,4,1999,0,1,6671,6963,387,0,5,1095539.9,Basic
19214,90,0,1,42,9440,2,8,2010,1,1,4573,1119,654,0,9,1925120,Basic
93450,23,1,0,63,15145,10,9,2021,1,0,4453,7882,416,0,8,9350673.1,Luxury
25051,36,0,0,32,81086,9,5,1997,0,0,125,5497,978,0,1,2506485.7,Basic
54300,96,1,1,60,81415,6,10,2011,0,0,2678,6595,314,1,4,5442438.1,Basic
22241,59,0,0,39,86069,7,3,1990,1,1,523,1501,920,1,3,2225712,Basic
26853,57,0,1,28,14115,1,9,2005,0,1,8610,4790,961,0,6,2689625.5,Basic
42360,13,0,0,59,5879,6,6,1992,1,1,4091,7646,555,0,6,4239495.2,Basic
50710,94,0,0,6,64388,1,4,2011,0,0,3848,7271,137,0,2,5071797.1,Basic
7512,27,1,1,24,27327,3,4,1999,1,0,1867,535,508,1,7,758423.9,Luxury
28956,3,0,1,2,30673,6,6,1991,0,0,7047,8777,879,1,8,2898953.1,Basic
71001,74,0,0,46,87640,9,6,1998,1,1,3398,8198,245,0,4,7104645.8,Basic
96364,31,1,1,59,48110,6,10,2005,0,0,8954,8226,965,0,4,9648728.5,Basic
74315,47,1,0,17,73104,4,7,2002,0,1,2758,2183,721,0,8,7435387.2,Basic
4487,62,1,0,64,82960,2,10,2020,1,0,6917,2097,272,1,4,456380,Luxury
75066,25,1,1,79,5708,1,6,2021,0,1,1780,9494,686,1,0,7519416.1,Basic
81374,87,1,1,15,21924,4,4,2020,1,1,1091,4844,629,1,7,8143861,Luxury
92490,34,0,0,44,83288,7,8,2015,1,1,5233,390,797,1,4,9250743.5,Basic
24686,87,1,1,58,87064,4,8,1995,0,0,1145,2626,760,0,1,2474395.5,Basic
81548,51,1,1,71,43662,4,3,2016,0,0,3118,906,480,1,2,8161315.6,Basic
83789,40,0,0,55,85979,7,10,1992,0,1,518,5017,404,1,6,8382124.2,Basic
82407,75,0,0,70,93627,1,6,2019,1,0,2601,3929,538,1,1,8244581.9,Basic
15763,38,0,0,58,3877,2,7,1994,0,1,8631,3410,835,1,8,1581323.4,Basic
56191,30,0,1,78,31317,1,5,1997,1,0,1325,4869,175,0,2,5629430.7,Basic
93324,100,1,1,38,53010,7,4,1994,0,1,1027,4439,960,1,10,9343406.4,Basic
75039,5,1,1,26,32066,2,8,2021,0,0,2821,4767,164,0,2,7512308.1,Basic
24270,73,0,1,96,43678,1,9,2005,0,0,9110,973,987,0,0,2436202.5,Basic
19277,85,1,1,34,51286,2,2,1990,1,1,9790,5420,415,1,1,1936026,Luxury
48799,55,1,0,87,94670,4,9,2007,1,0,4551,7698,401,1,4,4886995.7,Luxury
86184,38,1,0,50,72903,5,5,1992,1,0,9976,1960,615,1,5,8624330.2,Luxury
21217,20,0,1,47,51241,6,3,1995,0,1,3267,8193,936,0,9,2127258.5,Basic
90679,5,0,0,97,18800,9,9,2019,0,1,9439,1281,331,1,0,9072340.9,Basic
75873,6,0,0,10,4349,5,3,2015,1,0,8475,5930,558,0,10,7588881.5,Basic
58091,46,1,0,2,96268,2,4,2014,1,0,7565,7813,170,0,3,5813567.4,Luxury
89396,86,0,1,97,33928,6,5,1993,0,1,3402,4944,369,1,4,8949480.3,Basic
87867,25,0,0,43,69103,2,10,2014,0,0,6211,5558,611,0,3,8788119.4,Basic
62655,32,0,0,76,62786,2,6,1997,1,0,9858,2676,176,1,9,6270255.7,Basic
55840,85,1,0,14,59649,3,6,2002,1,1,5784,9483,472,0,6,5587969.2,Luxury
28720,60,1,0,2,21334,10,9,1993,1,0,1140,4246,836,0,10,2876831.3,Luxury
79783,4,0,1,26,86726,5,1,1993,0,0,1337,6411,538,1,7,7983955.3,Basic
68260,89,0,0,69,61998,1,10,1996,1,1,3248,3918,935,1,6,6829892.6,Basic
4113,64,1,0,22,58247,9,5,2013,0,1,7534,9588,923,0,4,416148.3,Basic
29556,91,1,1,33,43869,2,4,1990,1,0,6403,5380,677,0,2,2962632,Luxury
90300,66,1,0,88,51582,1,1,1998,0,0,7415,3686,614,0,5,9037944.8,Basic
80439,77,0,0,89,77584,1,7,2009,1,0,7325,6006,606,0,2,8046219.9,Basic
89245,86,1,1,19,94289,4,9,2007,0,1,7958,9750,985,0,2,8930367.7,Basic
42540,68,1,1,51,14618,10,10,1999,0,0,7793,6433,231,0,2,4264337.9,Basic
2978,3,1,1,29,46118,3,7,2011,1,1,1578,6660,105,0,5,307536.1,Luxury
43038,18,1,0,62,52253,6,6,1996,1,1,3011,8196,788,0,1,4307230.6,Luxury
65201,87,0,1,21,89581,2,10,2007,0,0,7406,2272,108,1,9,6522337.7,Basic
16200,79,0,0,40,3591,2,6,2011,0,1,8974,7426,639,1,7,1621661.1,Basic
24095,45,0,0,2,57157,1,3,2017,0,0,4398,7544,898,0,1,2409945.7,Basic
10503,94,0,1,95,71900,3,3,1995,0,0,7455,7622,438,0,2,1058224.5,Basic
90338,17,1,0,52,68673,8,8,2005,1,0,4831,5985,641,1,5,9040287.5,Luxury
