User_ID|Gender|Age|Occupation|City_Category|Stay_In_Current_City_Years|Marital_Status
1005251|F|26-35|17|A|1|1
1005252|M|26-35|20|B|0|0
1005253|F|55+|13|C|1|0
1005254|M|18-25|4|C|1|1
1005255|M|0-17|10|A|3|0
1005256|M|26-35|16|B|4+|1
1005257|F|26-35|2|A|4+|0
1005258|M|36-45|4|C|1|0
1005260|M|36-45|7|A|1|1
1005261|M|36-45|12|A|3|0
1005262|F|26-35|14|C|2|0
1005263|M|36-45|7|B|1|0
1005264|M|18-25|4|B|4+|0
1005265|M|46-50|1|B|2|1
1005266|M|36-45|1|C|1|0
1005267|M|36-45|7|C|2|0
1005269|M|18-25|0|B|4+|0
1005270|M|26-35|12|C|3|1
1005271|F|26-35|0|A|1|0
1005272|M|26-35|7|A|4+|0
1005273|M|55+|20|B|3|1
1005275|M|26-35|17|A|4+|0
1005276|F|26-35|4|B|1|1
1005277|M|26-35|20|B|2|0
1005278|F|26-35|7|B|1|0
1005279|F|26-35|14|B|2|1
1005280|M|18-25|4|C|3|0
1005281|M|26-35|2|A|2|0
1005282|F|18-25|4|B|1|1
1005283|M|18-25|2|C|1|1
1005284|M|26-35|16|C|1|0
1005285|M|18-25|4|A|1|0
1005286|M|46-50|16|B|0|0
1005287|M|26-35|8|C|0|0
1005290|F|18-25|4|B|0|1
1005291|M|46-50|1|C|3|1
1005292|M|26-35|0|A|1|0
1005293|M|26-35|12|C|2|0
1005294|M|26-35|2|A|0|1
1005296|F|0-17|0|C|2|0
1005297|M|26-35|12|C|4+|0
1005298|M|36-45|17|B|1|0
1005299|M|26-35|2|B|3|1
1005300|M|26-35|20|A|0|0
1005301|M|26-35|17|C|1|1
1005302|F|0-17|10|A|1|0
1005303|F|55+|6|C|3|1
1005304|F|36-45|9|A|4+|1
1005305|F|18-25|4|C|3|1
1005306|F|26-35|17|B|4+|0
1005307|M|26-35|5|C|1|0
1005308|M|55+|7|C|2|0
1005310|F|55+|1|C|3|0
1005311|M|51-55|0|C|2|1
1005312|M|26-35|1|A|1|0
1005313|M|55+|0|A|3|0
1005314|F|26-35|0|A|2|0
1005315|M|26-35|12|A|1|1
1005316|M|18-25|4|A|2|0
1005317|F|26-35|0|A|1|0
1005318|M|18-25|17|B|4+|1
1005319|M|18-25|17|B|1|0
1005321|M|26-35|4|C|0|0
1005322|M|36-45|17|A|3|1
1005323|M|26-35|20|B|1|1
1005324|M|26-35|7|C|0|1
1005325|F|51-55|7|C|3|1
1005326|M|26-35|2|A|1|1
1005327|M|26-35|7|A|1|0
1005328|F|26-35|4|B|3|1
1005329|F|26-35|5|B|1|0
1005330|F|26-35|0|C|2|0
1005332|M|18-25|4|C|2|0
1005333|F|26-35|7|A|4+|0
1005334|F|55+|13|C|4+|1
1005335|M|26-35|14|B|1|1
1005336|M|55+|7|C|4+|0
1005337|F|36-45|3|C|3|1
1005338|M|26-35|17|C|4+|0
1005339|M|18-25|17|C|1|0
1005340|F|51-55|3|C|1|1
1005341|F|26-35|3|C|1|1
1005342|F|36-45|7|B|2|0
1005343|F|26-35|9|A|1|1
1005344|F|51-55|1|C|3|0
1005345|F|26-35|17|C|2|1
1005346|F|26-35|3|A|2|0
1005347|M|26-35|6|A|1|0
1005348|M|18-25|5|B|1|0
1005349|F|51-55|2|C|1|1
1005350|M|18-25|5|A|1|0
1005351|F|46-50|1|C|4+|1
1005352|F|36-45|5|C|1|1
1005353|M|26-35|6|C|4+|1
1005355|M|55+|0|B|0|1
1005357|F|18-25|20|B|2|1
1005359|M|18-25|16|B|3|0
1005360|M|18-25|12|C|2|0
1005361|F|51-55|16|A|3|0
1005362|M|36-45|13|C|1|0
1005363|M|55+|13|C|1|0
1005364|F|26-35|3|A|3|0
1005365|M|18-25|12|C|0|0
1005366|M|18-25|12|C|3|0
1005367|M|18-25|4|A|1|0
1005368|F|26-35|17|C|1|0
1005369|M|26-35|15|A|1|0
1005371|M|26-35|11|A|0|0
1005373|M|18-25|12|A|1|0
1005374|M|36-45|7|C|4+|0
1005376|M|26-35|17|B|1|1
1005377|F|18-25|3|B|3|0
1005378|M|36-45|18|A|1|0
1005382|M|18-25|4|C|0|1
1005383|M|36-45|1|C|0|0
1005384|F|26-35|3|A|4+|0
1005385|M|26-35|12|B|0|1
1005386|M|26-35|14|C|3|0
1005387|F|26-35|1|B|4+|1
1005388|F|18-25|4|C|1|0
1005389|M|46-50|7|C|4+|1
1005390|M|0-17|0|C|1|0
1005392|M|51-55|1|B|1|1
1005393|M|36-45|7|C|2|0
1005394|M|18-25|0|A|2|0
1005395|M|51-55|1|C|1|1
1005396|M|26-35|6|C|0|0
1005397|M|18-25|0|B|2|1
1005398|M|55+|17|C|4+|1
1005399|M|26-35|1|C|1|1
1005400|F|18-25|4|C|2|0
1005401|F|18-25|1|C|2|1
1005402|F|26-35|0|C|4+|1
1005403|M|0-17|10|B|1|0
1005404|M|26-35|0|C|4+|1
1005406|F|36-45|0|C|3|1
1005408|M|26-35|20|C|3|0
1005410|F|46-50|2|C|3|1
1005412|M|26-35|12|A|3|0
1005413|M|36-45|1|B|1|0
1005414|M|0-17|10|C|2|0
1005415|F|26-35|7|C|3|1
1005416|F|26-35|5|C|3|0
1005417|M|18-25|17|C|4+|1
1005418|F|26-35|0|C|1|1
1005419|F|18-25|12|C|3|1
1005420|F|0-17|19|B|4+|0
1005421|M|36-45|17|A|1|1
1005422|M|51-55|7|A|2|1
1005423|F|51-55|5|C|0|1
1005424|F|36-45|2|C|2|0
1005425|M|18-25|4|B|1|0
1005426|M|26-35|14|C|1|0
1005427|M|36-45|19|B|0|0
1005428|F|26-35|6|B|4+|0
1005429|F|26-35|1|B|3|0
1005430|F|46-50|1|B|1|1
1005431|M|55+|1|C|3|1
1005432|M|55+|13|C|3|1
1005433|F|36-45|17|B|3|1
1005434|F|26-35|7|A|1|1
1005435|M|46-50|18|C|4+|0
1005436|M|18-25|4|B|1|0
1005437|M|26-35|11|C|4+|0
1005438|M|26-35|14|C|4+|0
1005441|M|51-55|7|C|0|1
1005443|M|26-35|12|B|2|0
1005444|F|18-25|4|C|1|1
1005445|M|26-35|0|C|1|1
1005446|F|51-55|1|C|1|1
1005447|M|46-50|2|A|3|0
1005448|M|46-50|19|A|4+|0
1005449|M|18-25|12|C|1|0
1005450|M|18-25|12|A|1|0
1005451|F|26-35|1|A|3|1
1005452|M|36-45|6|A|4+|0
1005453|M|18-25|4|C|1|0
1005454|M|36-45|7|C|0|0
1005455|F|18-25|17|C|4+|0
1005456|M|36-45|1|C|4+|0
1005457|M|18-25|12|A|1|1
1005458|F|18-25|2|A|1|0
1005459|F|0-17|10|C|0|0
1005460|M|18-25|4|A|4+|0
1005461|M|51-55|0|B|2|1
1005462|M|26-35|17|C|3|0
1005463|M|36-45|0|B|3|1
1005464|M|36-45|7|C|2|0
1005465|F|26-35|0|A|0|1
1005466|M|26-35|12|B|1|0
1005467|M|36-45|0|C|1|0
1005468|M|26-35|12|A|1|0
1005469|M|36-45|12|C|2|0
1005470|M|55+|7|C|3|0
1005472|M|36-45|1|C|0|1
1005473|M|26-35|1|C|3|0
1005475|M|26-35|4|A|2|0
1005477|M|36-45|1|B|1|0
1005478|M|36-45|7|C|1|0
1005479|M|36-45|1|C|4+|0
1005480|F|26-35|14|B|0|1
1005481|M|46-50|12|C|0|0
1005482|M|18-25|7|A|1|0
1005483|F|26-35|6|B|3|0
1005484|M|46-50|17|C|4+|1
1005485|M|26-35|4|C|0|1
1005486|M|26-35|0|C|3|0
1005488|M|26-35|15|C|1|0
1005490|M|46-50|17|C|3|0
1005491|M|18-25|7|A|1|0
1005492|M|18-25|4|A|4+|1
1005493|M|36-45|12|B|3|0
1005494|F|36-45|17|B|1|1
1005495|F|18-25|4|B|3|1
1005497|M|26-35|4|A|1|1
1005498|F|51-55|1|C|3|1
1005499|F|26-35|19|A|1|0
1005500|F|36-45|20|B|1|0
1005501|M|26-35|2|A|3|0
1005502|M|26-35|2|A|4+|0
1005503|F|26-35|9|C|1|0
1005504|M|46-50|7|B|1|1
1005505|F|26-35|4|B|3|1
1005506|F|18-25|14|A|1|0
1005507|M|46-50|7|C|1|1
1005508|M|26-35|20|C|1|0
1005509|M|26-35|0|A|1|0
1005511|M|46-50|1|B|1|1
1005512|F|26-35|17|B|2|1
1005513|M|36-45|1|C|2|1
1005514|F|0-17|10|C|3|0
1005515|M|18-25|4|C|1|0
1005516|F|51-55|16|C|3|1
1005517|M|55+|0|C|2|1
1005518|M|51-55|17|B|3|1
1005519|M|36-45|15|C|3|0
1005520|M|46-50|1|C|0|1
1005522|M|26-35|14|B|0|0
1005523|M|36-45|0|B|2|1
1005524|F|0-17|10|B|1|0
1005525|F|0-17|10|C|3|0
1005526|F|36-45|2|A|0|0
1005527|M|26-35|1|C|0|0
1005528|M|51-55|1|C|3|1
1005529|M|18-25|6|C|4+|0
1005530|F|18-25|4|B|0|0
1005531|M|51-55|17|C|0|1
1005532|M|26-35|17|C|2|0
1005533|F|51-55|2|A|1|1
1005534|M|46-50|16|C|3|1
1005535|M|26-35|15|B|1|1
1005536|M|26-35|16|B|2|1
1005537|F|55+|1|C|2|0
1005538|M|46-50|12|B|2|1
1005539|F|26-35|20|B|1|1
1005540|M|36-45|1|C|4+|1
1005541|M|55+|7|C|1|0
1005543|M|26-35|17|A|2|0
1005544|M|26-35|15|B|4+|1
1005545|F|36-45|16|C|3|1
1005546|M|18-25|14|C|1|0
1005547|F|18-25|4|A|3|1
1005548|F|18-25|4|A|4+|0
1005549|F|51-55|9|C|1|1
1005550|M|36-45|15|B|2|0
1005551|F|36-45|20|A|1|0
1005552|M|51-55|7|C|1|1
1005553|M|36-45|3|C|3|0
1005554|M|26-35|1|B|1|0
1005555|M|0-17|10|B|2|0
1005556|M|46-50|6|A|0|0
1005557|M|36-45|14|C|1|1
1005558|M|0-17|10|B|2|0
1005559|M|51-55|1|C|1|1
1005560|F|36-45|17|C|4+|1
1005561|F|26-35|3|C|0|1
1005562|F|36-45|1|C|4+|0
1005563|F|26-35|7|C|3|0
1005564|M|46-50|20|B|0|0
1005565|M|18-25|17|C|2|0
1005566|M|36-45|7|C|2|0
1005567|M|51-55|3|B|0|1
1005568|M|18-25|4|C|3|0
1005570|M|26-35|1|B|3|0
1005571|F|26-35|9|C|2|0
1005572|F|26-35|4|B|0|1
1005573|F|36-45|1|B|1|1
1005574|M|26-35|0|B|4+|0
1005575|M|36-45|7|C|2|0
1005576|M|26-35|4|C|3|0
1005578|F|18-25|1|C|1|1
1005580|M|46-50|7|B|4+|0
1005581|M|26-35|0|A|1|1
1005582|M|46-50|1|C|2|1
1005583|M|55+|15|B|2|1
1005584|F|51-55|0|A|4+|0
1005585|M|26-35|4|A|4+|0
1005586|M|36-45|20|A|1|1
1005587|M|26-35|17|C|4+|1
1005588|F|26-35|20|A|1|1
1005589|F|26-35|0|A|0|1
1005590|F|46-50|12|A|3|1
1005591|M|18-25|0|B|4+|0
1005592|M|26-35|1|A|4+|1
1005593|M|51-55|16|A|1|1
1005594|F|46-50|0|B|1|1
1005595|M|26-35|20|B|1|0
1005596|M|36-45|12|B|1|0
1005597|F|18-25|4|A|2|0
1005598|M|18-25|4|C|1|0
1005599|M|36-45|7|A|1|0
1005600|F|46-50|0|C|1|0
1005602|M|36-45|0|B|1|0
1005604|M|36-45|15|C|3|0
1005605|F|18-25|2|A|0|0
1005606|F|26-35|14|C|1|0
1005607|M|18-25|4|C|2|0
1005609|F|51-55|1|C|1|0
1005610|F|26-35|1|C|3|0
1005611|F|36-45|7|C|1|0
1005612|F|26-35|1|A|2|0
1005613|F|36-45|0|C|3|1
1005615|M|36-45|7|C|4+|0
1005616|M|46-50|1|C|3|0
1005617|M|26-35|14|C|0|0
1005618|F|18-25|4|B|3|0
1005619|F|18-25|4|C|0|0
1005620|M|36-45|14|C|2|1
1005621|M|26-35|7|A|1|0
1005622|M|36-45|15|C|3|1
1005623|M|26-35|11|B|2|1
1005624|M|26-35|7|C|1|0
1005625|M|26-35|1|C|3|1
1005626|M|55+|16|B|3|0
1005627|M|26-35|0|A|4+|1
1005628|M|18-25|4|B|1|0
1005629|M|26-35|14|C|1|0
1005630|M|36-45|17|B|1|0
1005631|M|36-45|12|C|3|0
1005632|F|18-25|4|C|2|0
1005633|M|51-55|1|C|1|1
1005634|M|26-35|14|A|3|1
1005635|F|36-45|9|B|3|1
1005636|M|26-35|7|A|0|1
1005637|M|0-17|10|C|2|0
1005638|M|18-25|1|C|0|0
1005639|F|18-25|4|C|2|0
1005640|M|36-45|17|C|0|0
1005641|F|26-35|17|C|2|1
1005642|M|0-17|10|C|3|0
1005643|F|36-45|1|A|3|1
1005644|F|18-25|4|C|1|0
1005645|M|26-35|2|B|3|0
1005646|M|18-25|4|C|2|0
1005647|M|18-25|1|C|2|0
1005648|M|26-35|17|C|1|0
1005649|F|18-25|4|B|1|0
1005650|F|36-45|12|B|2|1
1005651|F|26-35|6|B|4+|1
1005652|M|18-25|0|B|1|0
1005653|M|51-55|1|B|1|0
1005654|M|26-35|4|A|3|1
1005655|F|26-35|6|C|0|0
1005657|M|51-55|14|A|1|0
1005658|M|55+|0|B|3|1
1005659|M|26-35|0|C|3|1
1005660|M|26-35|2|C|3|1
1005661|F|26-35|15|C|1|1
1005662|M|0-17|10|C|2|0
1005663|F|36-45|20|B|4+|0
1005664|M|18-25|4|C|4+|0
1005665|M|18-25|4|C|2|1
1005667|M|36-45|7|B|1|1
1005668|F|26-35|3|C|0|0
1005669|M|55+|1|B|2|0
1005670|M|18-25|4|B|4+|0
1005671|M|26-35|1|C|4+|0
1005672|F|26-35|4|C|4+|1
1005673|F|36-45|1|B|2|0
1005674|M|36-45|7|B|3|0
1005675|M|36-45|14|A|2|0
1005676|M|26-35|20|C|0|0
1005677|M|26-35|1|A|3|0
1005678|M|36-45|17|A|0|1
1005679|M|36-45|2|C|4+|1
1005680|M|51-55|20|A|4+|1
1005682|M|18-25|0|B|2|0
1005683|F|18-25|9|B|0|1
1005684|M|18-25|16|A|1|0
1005685|M|26-35|17|A|0|1
1005686|M|55+|16|A|1|1
1005687|F|0-17|0|B|3|0
1005688|F|18-25|4|B|1|0
1005689|M|26-35|0|B|3|0
1005690|M|18-25|4|B|3|0
1005691|M|36-45|14|C|1|0
1005692|F|26-35|7|C|1|0
1005693|F|26-35|4|B|1|0
1005694|F|26-35|12|C|1|0
1005695|F|36-45|3|C|1|0
1005696|F|26-35|14|C|1|1
1005697|M|26-35|0|B|1|0
1005698|M|36-45|14|B|3|0
1005699|M|36-45|15|B|4+|1
1005700|F|18-25|14|C|1|0
1005701|M|26-35|7|C|4+|0
1005702|M|18-25|0|B|4+|0
1005703|M|55+|1|C|2|1
1005704|F|18-25|4|B|3|0
1005705|F|18-25|4|B|4+|0
1005708|M|36-45|1|B|4+|0
1005709|M|18-25|4|B|4+|0
1005710|M|26-35|15|B|1|1
1005711|M|26-35|7|C|4+|0
1005712|M|36-45|1|B|2|0
1005714|M|36-45|2|B|1|0
1005716|M|0-17|10|C|4+|0
1005717|M|26-35|0|B|3|1
1005718|F|36-45|14|C|4+|1
1005719|M|55+|7|C|3|1
1005720|M|26-35|0|A|0|0
1005721|M|46-50|11|B|2|0
1005722|M|26-35|20|A|2|1
1005724|M|26-35|15|B|2|1
1005725|M|18-25|2|C|0|0
1005726|M|26-35|1|C|0|0
1005727|M|26-35|4|C|0|0
1005728|F|36-45|20|C|3|0
1005729|M|18-25|10|C|1|0
1005730|M|18-25|0|A|3|0
1005731|F|26-35|11|B|2|1
1005732|F|26-35|11|C|4+|1
1005733|M|26-35|4|B|2|0
1005734|F|26-35|14|B|4+|1
1005736|M|26-35|1|A|3|1
1005737|M|46-50|15|C|2|0
1005738|M|26-35|12|A|1|1
1005739|M|26-35|7|C|2|0
1005740|M|26-35|1|B|1|0
1005741|M|51-55|13|B|0|1
1005743|F|36-45|0|C|1|0
1005744|F|26-35|4|A|2|0
1005745|F|18-25|4|B|1|1
1005746|M|18-25|15|B|2|0
1005747|M|26-35|0|B|4+|1
1005748|M|26-35|0|C|3|0
1005749|M|26-35|2|A|0|1
1005750|M|18-25|1|A|1|0
1005751|F|0-17|0|C|0|0
1005752|F|55+|0|B|3|1
1005753|M|18-25|17|C|0|0
1005754|F|18-25|1|A|2|0
1005755|F|36-45|2|B|1|0
1005756|F|0-17|10|C|1|0
1005757|M|0-17|10|C|2|0
1005758|F|51-55|1|C|2|0
1005759|F|26-35|1|A|2|0
1005760|M|18-25|12|C|3|0
1005761|M|26-35|20|B|1|1
1005762|F|36-45|6|A|2|1
1005763|F|26-35|1|A|1|1
1005765|M|26-35|11|B|2|1
1005766|M|55+|14|C|0|1
1005767|M|26-35|2|B|0|0
1005768|F|0-17|7|C|3|0
1005769|M|46-50|14|B|1|1
1005770|M|26-35|0|C|3|1
1005771|M|26-35|7|A|1|0
1005773|M|26-35|6|C|3|0
1005774|M|18-25|4|A|2|1
1005775|M|26-35|11|A|4+|0
1005776|M|18-25|12|B|3|1
1005777|M|0-17|0|C|4+|0
1005778|M|36-45|12|C|1|0
1005779|M|26-35|5|A|1|0
1005780|M|18-25|17|B|1|0
1005782|F|36-45|0|C|4+|0
1005783|F|46-50|1|C|3|1
1005785|F|26-35|7|B|2|1
1005786|M|26-35|6|B|1|1
1005787|M|26-35|20|B|0|0
1005788|M|26-35|0|A|4+|0
1005789|M|26-35|17|A|1|0
1005790|F|36-45|0|B|2|1
1005792|M|26-35|17|B|1|1
1005793|M|26-35|2|C|1|1
1005794|M|36-45|17|A|1|0
1005795|M|26-35|1|A|1|1
1005796|F|26-35|7|B|2|0
1005797|M|26-35|7|A|4+|1
1005798|M|36-45|0|C|2|1
1005801|M|26-35|16|B|3|0
1005802|F|26-35|0|A|4+|0
1005803|M|0-17|10|C|1|0
1005804|F|36-45|7|B|1|0
1005805|F|26-35|0|B|1|1
1005806|F|51-55|1|B|2|0
1005807|M|36-45|7|C|3|1
1005808|F|26-35|7|C|2|1
1005809|M|26-35|7|C|4+|0
1005810|M|51-55|16|C|4+|1
1005811|M|18-25|4|B|3|0
1005812|F|26-35|7|A|1|1
1005813|M|26-35|7|A|1|1
1005815|M|26-35|20|B|1|0
1005816|M|26-35|0|C|4+|1
1005817|M|26-35|17|C|4+|1
1005818|M|26-35|4|C|0|0
1005819|M|51-55|6|C|1|1
1005822|F|36-45|4|C|1|0
1005823|M|26-35|12|B|1|0
1005824|M|18-25|12|B|1|0
1005825|F|26-35|4|B|2|1
1005826|M|18-25|4|A|2|1
1005827|M|26-35|2|B|2|0
1005829|F|26-35|4|C|1|0
1005830|F|18-25|4|C|0|0
1005831|M|26-35|1|A|2|1
1005832|F|26-35|0|C|4+|0
1005833|F|36-45|0|C|3|1
1005834|M|55+|16|C|4+|0
1005835|F|36-45|0|A|3|0
1005836|M|26-35|0|C|1|0
1005837|M|26-35|7|B|0|1
1005838|F|46-50|7|B|0|1
1005840|F|0-17|0|C|1|0
1005841|F|36-45|7|A|4+|1
1005842|M|26-35|4|B|0|0
1005843|M|36-45|1|C|2|0
1005844|F|0-17|10|C|1|0
1005846|M|46-50|16|C|1|1
1005847|F|18-25|4|B|2|0
1005848|M|51-55|20|A|0|1
1005849|M|36-45|17|B|3|0
1005850|F|26-35|7|C|1|0
1005851|F|18-25|20|A|0|1
1005852|F|26-35|1|A|0|1
1005853|M|51-55|19|C|1|1
1005854|M|46-50|7|B|0|1
1005855|M|51-55|7|C|3|0
1005856|F|26-35|7|B|3|1
1005857|F|46-50|2|B|2|0
1005858|M|26-35|4|B|1|0
1005859|M|26-35|7|C|1|1
1005860|F|26-35|4|C|1|0
1005861|F|51-55|1|B|1|1
1005862|F|26-35|9|C|0|1
1005863|F|26-35|14|C|4+|0
1005865|M|26-35|17|C|4+|0
1005866|F|26-35|6|C|3|0
1005867|F|46-50|3|C|1|1
1005868|M|36-45|14|B|3|0
1005869|F|26-35|7|C|4+|1
1005871|F|26-35|4|B|1|0
1005872|M|26-35|17|C|1|1
1005873|M|18-25|12|B|1|0
1005874|M|26-35|4|B|1|0
1005875|M|26-35|4|C|1|0
1005877|M|18-25|12|A|1|0
1005878|F|26-35|0|A|4+|1
1005879|M|36-45|7|A|4+|1
1005880|M|26-35|1|A|1|1
1005881|M|36-45|17|B|1|0
1005882|M|36-45|7|C|1|0
1005883|F|18-25|0|A|4+|1
1005884|M|18-25|4|C|3|0
1005885|M|26-35|1|C|0|0
1005886|M|26-35|20|A|2|0
1005887|F|36-45|20|C|3|1
1005888|M|26-35|20|B|1|0
1005889|M|51-55|20|C|1|1
1005890|M|36-45|20|C|3|0
1005892|M|46-50|2|C|4+|0
1005893|M|26-35|7|A|0|0
1005894|M|36-45|0|C|1|0
1005895|M|26-35|1|C|4+|0
1005896|M|26-35|0|A|4+|0
1005897|M|26-35|20|C|3|1
1005899|M|36-45|17|C|1|0
1005900|M|26-35|7|C|1|0
1005901|F|36-45|7|C|4+|0
1005902|M|51-55|16|C|2|1
1005904|F|46-50|12|C|1|0
1005905|F|36-45|20|B|2|0
1005906|F|18-25|4|C|1|1
1005907|M|26-35|2|B|1|0
1005908|M|26-35|4|B|1|0
1005910|F|46-50|20|B|2|0
1005911|F|26-35|17|C|4+|1
1005912|M|26-35|1|C|2|0
1005913|F|18-25|0|B|0|0
1005914|M|36-45|2|C|3|1
1005915|M|18-25|4|C|0|0
1005916|M|51-55|20|B|1|1
1005917|F|51-55|1|A|2|1
1005918|M|26-35|12|A|3|1
1005919|M|18-25|0|C|0|0
1005920|F|26-35|1|C|2|0
1005921|M|26-35|6|C|3|1
1005922|M|55+|3|C|3|0
1005923|M|26-35|7|C|1|1
1005924|M|36-45|0|B|0|1
1005925|F|26-35|0|C|1|1
1005926|F|51-55|7|C|1|1
1005927|M|36-45|14|B|4+|1
1005928|M|46-50|1|C|1|1
1005929|F|36-45|0|C|2|0
1005930|F|36-45|17|C|3|0
1005931|F|18-25|7|A|3|0
1005932|M|18-25|14|C|3|0
1005933|M|26-35|2|C|3|1
1005934|M|26-35|14|C|3|0
1005935|M|18-25|0|C|1|0
1005936|M|18-25|4|C|4+|0
1005937|M|26-35|12|B|2|1
1005938|M|26-35|1|C|1|1
1005939|F|46-50|15|C|1|1
1005940|M|51-55|12|C|1|1
1005941|F|26-35|0|A|3|0
1005942|M|46-50|1|C|4+|0
1005943|F|46-50|1|A|4+|1
1005944|F|18-25|10|C|4+|0
1005946|F|55+|1|A|0|0
1005947|F|46-50|16|B|1|1
1005948|M|55+|13|B|0|0
1005949|M|18-25|17|B|3|1
1005950|M|26-35|4|B|2|1
1005951|M|18-25|4|B|0|1
1005952|F|46-50|1|C|4+|1
1005953|M|0-17|10|B|0|0
1005954|M|46-50|11|A|2|1
1005955|F|26-35|7|A|1|0
1005956|F|18-25|4|B|2|0
1005957|M|18-25|20|B|1|1
1005958|M|46-50|14|C|1|0
1005959|F|18-25|4|B|2|1
1005960|F|46-50|0|C|1|1
1005961|F|46-50|0|A|3|0
1005963|M|26-35|15|A|0|0
1005964|M|18-25|5|B|1|0
1005965|M|26-35|17|C|1|0
1005966|F|36-45|9|B|1|1
1005969|M|46-50|13|C|1|1
1005970|M|36-45|11|B|1|0
1005971|M|36-45|7|C|1|0
1005972|F|26-35|20|B|0|0
1005973|M|0-17|10|C|4+|0
1005974|F|26-35|1|C|0|1
1005975|M|26-35|14|A|1|0
1005976|F|26-35|1|C|2|0
1005977|M|36-45|1|B|4+|0
1005978|M|36-45|1|B|2|0
1005979|M|26-35|1|B|1|1
1005980|M|55+|1|C|3|0
1005981|M|36-45|7|C|3|0
1005982|M|36-45|1|B|4+|0
1005983|M|26-35|3|C|3|0
1005985|F|18-25|4|C|0|1
1005986|F|55+|1|B|4+|1
1005988|M|26-35|15|B|1|1
1005989|F|0-17|10|C|3|0
1005990|F|26-35|20|B|1|1
1005991|F|36-45|20|B|4+|1
1005992|F|18-25|4|C|4+|0
1005994|M|36-45|1|C|2|1
1005995|F|36-45|1|C|2|1
1005996|F|26-35|0|B|1|1
1005997|F|26-35|7|A|3|0
1005998|M|18-25|4|B|4+|0
1005999|F|26-35|1|A|0|1
1006000|M|46-50|17|B|2|1
1006001|F|26-35|7|A|0|1
1006002|M|51-55|0|C|1|1
1006003|F|46-50|17|C|1|0
1006004|F|26-35|15|C|2|0
1006005|F|26-35|5|C|2|1
1006006|F|0-17|0|C|1|0
1006007|M|36-45|17|C|2|0
1006008|M|18-25|4|A|4+|0
1006009|F|26-35|12|C|3|0
1006010|M|36-45|0|C|1|0
1006011|M|36-45|15|C|3|0
1006012|M|36-45|15|C|4+|1
1006013|F|26-35|20|C|3|0
1006014|M|46-50|1|C|0|1
1006015|F|26-35|9|B|1|0
1006016|M|46-50|1|B|1|1
1006017|F|36-45|7|B|1|0
1006018|M|36-45|1|C|3|0
1006019|M|26-35|0|A|4+|0
1006020|M|51-55|16|A|1|1
1006021|M|26-35|12|B|2|1
1006022|M|26-35|17|C|4+|0
1006023|M|26-35|0|C|2|1
1006024|M|26-35|12|A|0|1
1006025|F|26-35|1|B|1|0
1006026|M|36-45|6|C|1|1
1006027|M|18-25|4|C|1|1
1006030|M|26-35|17|C|1|1
1006031|F|18-25|0|C|1|0
1006032|M|46-50|7|A|3|0
1006033|M|51-55|13|B|1|1
1006034|M|26-35|14|A|3|0
1006035|F|26-35|1|C|3|0
1006036|F|26-35|15|B|4+|1
1006037|F|46-50|1|C|4+|0
1006039|F|46-50|0|B|4+|1
1006040|M|26-35|6|B|2|0
1000020|M|26-35|14|A|0|0
1000055|F|36-45|12|B|1|0
1000098|F|36-45|7|C|2|1
1000104|M|26-35|12|C|3|1
1000141|M|36-45|13|C|1|1
1000164|F|55+|13|C|1|0
1000189|M|18-25|0|B|2|0
1000207|M|26-35|12|B|1|1
1000241|M|36-45|20|C|1|1
1000247|M|26-35|17|B|1|0
1000277|F|36-45|1|C|2|0
1000283|M|26-35|0|B|1|0
1000294|F|46-50|9|C|3|1
1000317|M|36-45|7|C|3|0
1000364|F|36-45|1|C|3|0
1000373|F|26-35|2|C|1|1
1000378|F|18-25|0|A|1|1
1000404|M|18-25|4|B|1|0
1000407|M|18-25|17|C|1|0
1000427|M|36-45|12|A|2|0
1000432|M|46-50|16|C|1|1
1000440|M|55+|1|C|2|1
1000441|M|36-45|1|B|1|0
1000485|M|55+|7|C|2|1
1000489|M|18-25|4|A|3|1
1000495|M|18-25|10|A|1|0
1000497|F|26-35|17|C|0|0
1000512|M|36-45|0|C|1|1
1000521|M|55+|7|A|2|0
1000538|M|55+|16|C|2|1
1000562|M|36-45|20|C|2|0
1000572|M|18-25|4|A|0|0
1000607|M|26-35|0|C|2|1
1000642|F|36-45|1|C|1|0
1000665|M|18-25|2|C|4+|1
1000672|M|36-45|7|C|4+|1
1000693|M|36-45|12|A|4+|1
1000697|F|51-55|6|A|3|1
1000745|M|0-17|10|C|2|0
1000747|M|18-25|4|C|4+|1
1000768|M|26-35|12|C|2|1
1000782|M|55+|1|C|4+|0
1000784|M|18-25|0|C|1|0
1000831|F|46-50|0|C|2|1
1000865|M|36-45|1|C|4+|1
1000874|M|46-50|15|C|2|1
1000876|M|26-35|4|B|1|0
1000879|M|46-50|16|C|1|0
1000902|M|55+|0|C|1|1
1000907|F|46-50|6|C|1|1
1000941|M|18-25|20|C|1|0
1000942|F|51-55|6|C|4+|1
1000962|F|26-35|1|C|1|1
1000965|M|55+|7|B|0|1
1001046|M|55+|18|C|2|1
1001070|F|46-50|2|B|1|1
1001080|M|55+|7|C|1|1
1001085|M|26-35|7|C|2|1
1001095|F|55+|6|C|3|0
1001144|M|26-35|7|B|4+|0
1001157|M|46-50|7|C|1|0
1001167|F|51-55|1|B|1|1
